episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-2517.3,-12586.5,0.47540322580645156,1239,1181,1181,86,16,12.416880130767822,True
1,4000,2000,-814.7,-4073.5,0.39030176173033326,1240,1198,1198,75,21,26.3715717792511,True
2,6000,2000,-364.6,-1823.0,0.4167721518987342,709,731,731,97,23,40.534852027893066,True
3,8000,2000,-166.8,-834.0,0.3575807787903895,420,476,476,100,22,54.567147970199585,True
4,10000,2000,100.2,501.0,0.1704590818363274,80,169,169,97,15,68.69478392601013,True
5,12000,2000,187.0,935.0,0.10096256684491989,32,154,154,124,24,81.68519496917725,True
6,14000,2000,161.0,805.0,0.08472049689440997,13,113,113,100,13,96.3794219493866,True
7,16000,2000,219.9,1099.5,0.06948613005911786,2,94,94,92,21,110.74066591262817,True
8,18000,2000,198.1,990.5,0.0686521958606765,0,110,110,110,23,125.86363887786865,True
9,20000,2000,232.3,1161.5,0.04907447266465792,0,105,105,105,16,140.75608682632446,True
10,22000,2000,164.4,822.0,0.08686131386861318,0,92,92,92,16,154.7985918521881,True
11,24000,2000,129.3,646.5,0.10796597061098234,0,111,111,111,18,170.31499695777893,True
12,26000,2000,249.0,1245.0,0.051887550200803156,0,90,90,90,18,185.31520199775696,True
13,28000,2000,132.0,660.0,0.05909090909090908,0,97,97,97,15,201.08986496925354,True
14,30000,2000,114.6,573.0,0.08795811518324603,1,108,108,107,18,216.82820177078247,True
15,32000,2000,217.8,1089.0,0.05601469237832868,0,95,95,95,19,231.10021996498108,True
16,34000,2000,145.5,727.5,0.0459106529209623,0,96,96,96,13,246.951504945755,True
17,36000,2000,140.1,700.5,0.11106352605281944,0,101,101,101,16,262.68839502334595,True
18,38000,2000,129.3,646.5,0.11569992266047957,0,100,100,100,21,278.43995904922485,True
19,40000,2000,124.8,624.0,0.09935897435897445,0,97,97,97,13,294.30100297927856,True
20,42000,2000,147.2,736.0,0.04076086956521752,0,95,95,95,21,310.21161103248596,True
21,44000,2000,100.7,503.5,0.1326713008937439,0,110,110,110,15,324.83794713020325,True
22,46000,2000,69.6,348.0,0.056321839080459846,1,101,101,100,17,340.8536071777344,True
23,48000,2000,119.0,595.0,0.09546218487394964,0,107,107,107,23,356.7765910625458,True
24,50000,2000,171.9,859.5,0.05794066317626534,0,86,86,86,21,372.44938802719116,True
25,52000,2000,96.9,484.5,0.06315789473684208,2,87,87,86,14,388.41513204574585,True
26,54000,2000,72.9,364.5,0.132235939643347,0,72,72,72,11,403.0459589958191,True
27,56000,2000,81.6,408.0,0.2299019607843138,1,90,90,90,18,418.82438015937805,True
28,58000,2000,112.8,564.0,0.0787234042553191,0,101,101,101,17,434.7487049102783,True
29,60000,2000,97.2,486.0,0.1386831275720164,1,96,96,96,16,450.6738049983978,True
30,62000,2000,81.0,405.0,0.07604938271604933,2,99,99,97,27,466.70036697387695,True
31,64000,2000,120.4,602.0,0.06345514950166109,3,89,89,87,23,481.3013689517975,True
32,66000,2000,68.8,344.0,0.09941860465116292,1,121,121,120,17,497.452516078949,True
33,68000,2000,84.2,421.0,0.09026128266033262,0,92,92,92,16,513.4212310314178,True
34,70000,2000,144.9,724.5,0.18302277432712222,1,108,108,107,13,529.0550608634949,True
35,72000,2000,88.5,442.5,0.14870056497175144,0,102,102,102,17,545.0128648281097,True
36,74000,2000,153.4,767.0,0.09934810951760098,1,109,109,109,21,560.8005747795105,True
37,76000,2000,137.9,689.5,0.14648295866569994,0,90,90,90,21,575.3404650688171,True
38,78000,2000,88.6,443.0,0.27268623024830707,0,101,101,101,17,591.3423819541931,True
39,80000,2000,111.5,557.5,0.1478026905829597,1,106,106,105,19,607.1088659763336,True
40,82000,2000,113.7,568.5,0.12031662269129284,0,110,110,110,9,623.029107093811,True
41,84000,2000,67.3,336.5,0.15809806835066875,0,122,122,122,19,639.2207129001617,True
42,86000,2000,81.3,406.5,0.03640836408364079,0,96,96,96,27,654.0816512107849,True
43,88000,2000,64.9,324.5,0.04992295839753469,0,106,106,106,13,670.2585740089417,True
44,90000,2000,59.7,298.5,0.08710217755443894,0,106,106,106,13,686.2203800678253,True
45,92000,2000,91.0,455.0,0.08131868131868147,0,98,98,98,22,702.1123991012573,True
46,94000,2000,107.4,537.0,0.11359404096834269,0,109,109,109,19,717.8399338722229,True
47,96000,2000,93.4,467.0,0.17815845824411136,0,104,104,104,18,732.3023710250854,True
48,98000,2000,58.8,294.0,0.06938775510204076,0,103,103,103,11,748.2939648628235,True
49,100000,2000,57.8,289.0,0.09896193771626294,1,102,102,101,18,764.333165884018,True
50,102000,2000,4.3,21.5,0.47518796992481205,0,101,101,101,18,777.0941829681396,True
51,104000,2000,184.2,921.0,0.26623235613463625,0,93,93,93,17,791.6372299194336,True
52,106000,2000,111.8,559.0,0.18533094812164586,0,100,100,100,14,807.3530888557434,True
53,108000,2000,141.2,706.0,0.3923512747875355,0,96,96,96,24,821.1534907817841,True
54,110000,2000,204.8,1024.0,0.23222656249999996,0,109,109,109,23,836.2731969356537,True
55,112000,2000,83.7,418.5,0.12043010752688166,0,99,99,99,28,852.1796388626099,True
56,114000,2000,104.8,524.0,0.15916030534351155,0,97,97,97,23,868.0195519924164,True
57,116000,2000,105.3,526.5,0.025830959164292455,0,94,94,94,19,883.9478278160095,True
58,118000,2000,193.1,965.5,0.4464008285862249,0,106,106,106,19,897.0333030223846,True
59,120000,2000,88.0,440.0,0.5396891191709845,0,110,110,110,14,910.7440319061279,True
60,122000,2000,88.3,441.5,0.2722536806342015,0,114,114,114,21,926.5410101413727,True
61,124000,2000,41.0,205.0,0.7215238095238097,0,92,92,92,12,939.6272850036621,True
62,126000,2000,33.5,167.5,0.5270588235294118,0,98,98,98,21,953.1414639949799,True
63,128000,2000,167.6,838.0,0.30000000000000004,0,80,80,80,16,967.3428990840912,True
64,130000,2000,85.1,425.5,0.4279269602577873,0,113,113,113,22,981.4163749217987,True
65,132000,2000,67.6,338.0,0.0420118343195266,0,115,115,115,29,997.60307097435,True
