episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-2232.4,-11162.0,0.44983818770226547,0,0,0,0,0,11.54814100265503,True
1,4000,2000,-1474.6,-7373.0,0.6225733634311512,0,0,0,0,0,24.477982997894287,True
2,6000,2000,-807.8,-4039.0,0.44053862508858965,0,0,0,0,0,37.42914915084839,True
3,8000,2000,-649.0,-3245.0,0.3001812688821752,0,0,0,0,0,50.28324317932129,True
4,10000,2000,-375.6,-1878.0,0.4599763872491145,0,0,0,0,0,63.33250308036804,True
5,12000,2000,-306.8,-1534.0,0.3951219512195123,0,0,0,0,0,74.92088723182678,True
6,14000,2000,-84.6,-423.0,0.358656330749354,0,0,0,0,0,88.1466121673584,True
7,16000,2000,-18.4,-92.0,0.40000000000000013,0,0,0,0,0,101.27906799316406,True
8,18000,2000,2.8,14.0,0.4842105263157894,0,0,0,0,0,114.16218996047974,True
9,20000,2000,-5.8,-29.0,0.23317535545023693,0,0,0,0,0,127.27028894424438,True
10,22000,2000,-8.0,-40.0,0.21333333333333337,0,0,0,0,0,138.94902992248535,True
11,24000,2000,1.8,9.0,0.22222222222222232,0,0,0,0,0,151.83286309242249,True
12,26000,2000,0.0,0.0,0.32000000000000006,0,0,0,0,0,164.80457520484924,True
13,28000,2000,0.2,1.0,0.8,0,0,0,0,0,177.84267926216125,True
14,30000,2000,0.0,0.0,0.0,0,0,0,0,0,190.89601302146912,True
15,32000,2000,0.0,0.0,0.0,0,0,0,0,0,202.74619507789612,True
16,34000,2000,0.0,0.0,0.0,0,0,0,0,0,215.80983996391296,True
17,36000,2000,0.0,0.0,0.0,0,0,0,0,0,228.75931310653687,True
18,38000,2000,-30.4,-152.0,0.6000000000000001,0,0,0,0,0,241.88929224014282,True
19,40000,2000,-21.2,-106.0,0.40000000000000013,0,0,0,0,0,254.93380904197693,True
20,42000,2000,0.4,2.0,0.2857142857142858,0,0,0,0,0,268.05638790130615,True
21,44000,2000,2.6,13.0,0.3384615384615386,0,0,0,0,0,279.92021107673645,True
22,46000,2000,3.0,15.0,0.40000000000000013,0,0,0,0,0,293.0555028915405,True
23,48000,2000,2.8,14.0,0.37142857142857144,0,0,0,0,0,306.16867113113403,True
24,50000,2000,0.0,0.0,0.32000000000000006,0,0,0,0,0,319.30962324142456,True
25,52000,2000,0.0,0.0,0.0,0,0,0,0,0,332.42971992492676,True
26,54000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,344.199903011322,True
27,56000,2000,-10.6,-53.0,0.20396039603960392,0,0,0,0,0,357.27058005332947,True
28,58000,2000,-21.0,-105.0,0.20455696202531648,0,0,0,0,0,370.2975239753723,True
