episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-1279.2,-6396.0,0.5887297039159505,0,0,0,0,0,12.443166971206665,True
1,4000,2000,-1026.0,-5130.0,0.4789152542372881,0,0,0,0,0,26.35915184020996,True
2,6000,2000,-296.0,-1480.0,0.3936170212765957,0,0,0,0,0,39.85708284378052,True
3,8000,2000,-78.0,-390.0,0.3857391304347826,0,0,0,0,0,53.79857873916626,True
4,10000,2000,8.6,43.0,0.41359773371104813,0,0,0,0,0,68.156259059906,True
5,12000,2000,74.4,372.0,0.29032258064516125,0,0,0,0,0,81.06974792480469,True
6,14000,2000,142.0,710.0,0.17126760563380294,0,0,0,0,0,95.441251039505,True
7,16000,2000,199.8,999.0,0.0504504504504506,0,0,0,0,0,109.78061580657959,True
8,18000,2000,156.2,781.0,0.10499359795134455,0,0,0,0,0,124.34868812561035,True
9,20000,2000,199.2,996.0,0.047791164658634644,0,0,0,0,0,138.8840789794922,True
10,22000,2000,207.0,1035.0,0.04367149758454114,0,0,0,0,0,152.02537894248962,True
11,24000,2000,245.6,1228.0,0.03387622149837144,0,0,0,0,0,166.44464302062988,True
12,26000,2000,187.4,937.0,0.09178228388473864,0,0,0,0,0,181.35145902633667,True
13,28000,2000,183.6,918.0,0.07538126361655784,0,0,0,0,0,196.33851885795593,True
14,30000,2000,179.2,896.0,0.08928571428571441,0,0,0,0,0,211.08071184158325,True
15,32000,2000,219.8,1099.0,0.08444040036396738,0,0,0,0,0,224.80645179748535,True
16,34000,2000,207.6,1038.0,0.028131021194605088,0,0,0,0,0,239.97213292121887,True
17,36000,2000,201.6,1008.0,0.0535714285714286,0,0,0,0,0,254.99590969085693,True
18,38000,2000,179.6,898.0,0.0592427616926503,0,0,0,0,0,270.2470877170563,True
19,40000,2000,145.0,725.0,0.08606896551724152,0,0,0,0,0,285.6866149902344,True
20,42000,2000,177.6,888.0,0.1292792792792794,0,0,0,0,0,301.1951279640198,True
21,44000,2000,107.8,539.0,0.10686456400742128,0,0,0,0,0,315.60301089286804,True
22,46000,2000,144.2,721.0,0.09486823855755899,0,0,0,0,0,331.2385640144348,True
23,48000,2000,166.8,834.0,0.049400479616307,0,0,0,0,0,346.8182759284973,True
24,50000,2000,106.2,531.0,0.12278719397363469,0,0,0,0,0,362.73777508735657,True
25,52000,2000,123.4,617.0,0.14521880064829817,0,0,0,0,0,378.52872490882874,True
26,54000,2000,144.4,722.0,0.0681440443213297,0,0,0,0,0,393.0179970264435,True
27,56000,2000,143.8,719.0,0.09235048678720448,0,0,0,0,0,408.9981617927551,True
28,58000,2000,102.6,513.0,0.0460038986354776,0,0,0,0,0,424.6434669494629,True
29,60000,2000,144.0,720.0,0.07777777777777772,0,0,0,0,0,440.1881330013275,True
30,62000,2000,106.8,534.0,0.07565543071161063,0,0,0,0,0,456.0221948623657,True
31,64000,2000,101.8,509.0,0.10058939096267205,0,0,0,0,0,470.60769391059875,True
32,66000,2000,84.8,424.0,0.09150943396226419,0,0,0,0,0,486.437136888504,True
33,68000,2000,111.0,555.0,0.059819819819819875,0,0,0,0,0,502.28185391426086,True
34,70000,2000,101.6,508.0,0.06456692913385842,0,0,0,0,0,518.1467440128326,True
35,72000,2000,90.2,451.0,0.08514412416851447,0,0,0,0,0,534.0025210380554,True
36,74000,2000,149.4,747.0,0.09210174029451146,0,0,0,0,0,549.5813798904419,True
37,76000,2000,62.4,312.0,0.11923076923076925,0,0,0,0,0,564.2902550697327,True
38,78000,2000,89.8,449.0,0.041870824053452216,0,0,0,0,0,581.0581288337708,True
39,80000,2000,92.6,463.0,0.11231101511879049,0,0,0,0,0,596.696487903595,True
40,82000,2000,121.8,609.0,0.16420361247947457,0,0,0,0,0,612.4655621051788,True
41,84000,2000,123.6,618.0,0.011650485436893288,0,0,0,0,0,628.4476237297058,True
42,86000,2000,105.2,526.0,0.06692015209125479,0,0,0,0,0,643.1141407489777,True
43,88000,2000,76.0,380.0,0.13263157894736843,0,0,0,0,0,659.3256528377533,True
44,90000,2000,92.4,462.0,0.10822510822510822,0,0,0,0,0,675.3596839904785,True
45,92000,2000,115.0,575.0,0.15234782608695663,0,0,0,0,0,691.3450977802277,True
46,94000,2000,87.4,437.0,0.1821510297482838,0,0,0,0,0,707.3272459506989,True
47,96000,2000,89.2,446.0,0.13991031390134534,0,0,0,0,0,722.0193898677826,True
48,98000,2000,113.4,567.0,0.18765432098765444,0,0,0,0,0,737.8983941078186,True
49,100000,2000,117.4,587.0,0.07904599659284495,0,0,0,0,0,753.8789649009705,True
50,102000,2000,123.6,618.0,0.2336569579288026,0,0,0,0,0,769.6271138191223,True
51,104000,2000,107.4,537.0,0.14003724394785855,0,0,0,0,0,785.559760093689,True
