episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-1405.8,-7029.0,0.2715280622695617,0,0,0,0,0,11.964060068130493,True
1,4000,2000,-644.8,-3224.0,0.41909023117076805,0,0,0,0,0,25.4090518951416,True
2,6000,2000,-462.2,-2311.0,0.3312217194570135,0,0,0,0,0,39.20558023452759,True
3,8000,2000,-257.4,-1287.0,0.2926571579503434,0,0,0,0,0,53.622058153152466,True
4,10000,2000,-208.4,-1042.0,0.36478873239436616,0,0,0,0,0,68.12822318077087,True
5,12000,2000,-55.8,-279.0,0.575,0,0,0,0,0,80.62525296211243,True
6,14000,2000,141.4,707.0,0.18217821782178212,0,0,0,0,0,96.05086898803711,True
7,16000,2000,201.0,1005.0,0.09950248756218905,0,0,0,0,0,113.12751007080078,True
8,18000,2000,210.6,1053.0,0.07977207977207978,0,0,0,0,0,127.56070899963379,True
9,20000,2000,217.0,1085.0,0.04387096774193555,0,0,0,0,0,142.41979908943176,True
10,22000,2000,187.0,935.0,0.0919786096256685,0,0,0,0,0,155.64440989494324,True
11,24000,2000,230.8,1154.0,0.03535528596187176,0,0,0,0,0,171.54338908195496,True
12,26000,2000,185.6,928.0,0.14482758620689662,0,0,0,0,0,188.89925408363342,True
13,28000,2000,245.2,1226.0,0.053181076672104366,0,0,0,0,0,203.66839003562927,True
14,30000,2000,248.2,1241.0,0.04673650282030617,0,0,0,0,0,218.0368902683258,True
15,32000,2000,230.2,1151.0,0.1202432667245874,0,0,0,0,0,231.72927904129028,True
16,34000,2000,212.6,1063.0,0.10874882408278452,0,0,0,0,0,246.55139112472534,True
17,36000,2000,185.8,929.0,0.051237890204520964,0,0,0,0,0,261.73610496520996,True
18,38000,2000,162.6,813.0,0.07773677736777374,0,0,0,0,0,277.6886751651764,True
19,40000,2000,224.4,1122.0,0.11408199643493755,0,0,0,0,0,292.37944507598877,True
20,42000,2000,200.2,1001.0,0.06313686313686317,0,0,0,0,0,307.81009101867676,True
21,44000,2000,109.0,545.0,0.04110091743119271,0,0,0,0,0,322.06866788864136,True
22,46000,2000,94.4,472.0,0.14237288135593218,0,0,0,0,0,337.9832880496979,True
23,48000,2000,111.8,559.0,0.10089445438282652,0,0,0,0,0,355.44456911087036,True
24,50000,2000,135.2,676.0,0.11479289940828408,0,0,0,0,0,373.87855219841003,True
25,52000,2000,143.2,716.0,0.09217877094972082,0,0,0,0,0,391.8475909233093,True
26,54000,2000,107.8,539.0,0.14916512059369214,0,0,0,0,0,407.426362991333,True
27,56000,2000,143.4,717.0,0.0998605299860531,0,0,0,0,0,424.3632290363312,True
28,58000,2000,94.2,471.0,0.10276008492569,0,0,0,0,0,441.3589310646057,True
29,60000,2000,216.4,1082.0,0.11940850277264325,0,0,0,0,0,457.1979908943176,True
30,62000,2000,137.6,688.0,0.11046511627906974,0,0,0,0,0,473.8565580844879,True
