episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-1597.6,-7988.0,0.5035317860746722,0,0,0,0,0,11.764848232269287,True
1,4000,2000,-538.2,-2691.0,0.4852329038652132,0,0,0,0,0,24.979414224624634,True
2,6000,2000,-363.6,-1818.0,0.4915980230642505,0,0,0,0,0,37.86843395233154,True
3,8000,2000,-224.4,-1122.0,0.2488534396809572,0,0,0,0,0,51.06891393661499,True
4,10000,2000,-53.6,-268.0,0.2248175182481753,0,0,0,0,0,64.18906712532043,True
5,12000,2000,-58.0,-290.0,0.3494117647058823,0,0,0,0,0,76.04701209068298,True
6,14000,2000,-26.6,-133.0,0.6193548387096774,0,0,0,0,0,89.02177429199219,True
7,16000,2000,-24.2,-121.0,0.6192307692307693,0,0,0,0,0,102.13583111763,True
8,18000,2000,-25.6,-128.0,0.5367521367521368,0,0,0,0,0,115.47894716262817,True
9,20000,2000,6.8,34.0,0.2705882352941178,0,0,0,0,0,128.81891107559204,True
10,22000,2000,1.0,5.0,0.72,0,0,0,0,0,140.74788212776184,True
11,24000,2000,0.0,0.0,0.32000000000000006,0,0,0,0,0,153.82295727729797,True
12,26000,2000,2.0,10.0,0.43999999999999995,0,0,0,0,0,166.9201431274414,True
13,28000,2000,1.4,7.0,0.22857142857142865,0,0,0,0,0,179.91638207435608,True
14,30000,2000,-10.4,-52.0,0.20404040404040402,0,0,0,0,0,193.2679271697998,True
15,32000,2000,-9.2,-46.0,0.2130653266331659,0,0,0,0,0,205.20991015434265,True
16,34000,2000,-8.0,-40.0,0.2068292682926829,0,0,0,0,0,218.69193124771118,True
17,36000,2000,1.6,8.0,0.3500000000000001,0,0,0,0,0,231.86783909797668,True
18,38000,2000,-10.0,-50.0,0.20380952380952388,0,0,0,0,0,245.1548240184784,True
19,40000,2000,-17.6,-88.0,0.41126760563380294,0,0,0,0,0,258.56968212127686,True
20,42000,2000,1.8,9.0,0.48888888888888893,0,0,0,0,0,271.98231410980225,True
21,44000,2000,3.6,18.0,0.3333333333333335,0,0,0,0,0,284.11944818496704,True
22,46000,2000,0.6,3.0,0.6666666666666667,0,0,0,0,0,297.45217204093933,True
23,48000,2000,1.6,8.0,0.5,0,0,0,0,0,311.4753921031952,True
24,50000,2000,1.2,6.0,0.3333333333333335,0,0,0,0,0,324.9137029647827,True
25,52000,2000,6.2,31.0,0.2709677419354839,0,0,0,0,0,338.438353061676,True
26,54000,2000,2.0,10.0,0.40000000000000013,0,0,0,0,0,350.54937195777893,True
27,56000,2000,0.0,0.0,0.0,0,0,0,0,0,363.75994300842285,True
28,58000,2000,-19.4,-97.0,0.40522875816993476,0,0,0,0,0,377.1557891368866,True
29,60000,2000,0.8,4.0,0.4444444444444444,0,0,0,0,0,390.5683801174164,True
30,62000,2000,0.8,4.0,0.19999999999999996,0,0,0,0,0,403.91807413101196,True
31,64000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,416.0204858779907,True
32,66000,2000,0.0,0.0,0.0,0,0,0,0,0,429.2870831489563,True
33,68000,2000,-29.0,-145.0,0.5565217391304349,0,0,0,0,0,442.68495416641235,True
34,70000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,455.96498012542725,True
35,72000,2000,0.0,0.0,0.0,0,0,0,0,0,469.20599031448364,True
36,74000,2000,0.8,4.0,0.6000000000000001,0,0,0,0,0,482.5691611766815,True
37,76000,2000,0.0,0.0,0.0,0,0,0,0,0,494.6565411090851,True
38,78000,2000,0.0,0.0,0.0,0,0,0,0,0,507.92230319976807,True
39,80000,2000,1.2,6.0,0.3333333333333335,0,0,0,0,0,521.5293371677399,True
40,82000,2000,0.6,3.0,0.40000000000000013,0,0,0,0,0,535.0749182701111,True
41,84000,2000,0.6,3.0,0.6666666666666667,0,0,0,0,0,548.6049370765686,True
42,86000,2000,2.8,14.0,0.2571428571428571,0,0,0,0,0,560.8238551616669,True
43,88000,2000,0.0,0.0,0.0,0,0,0,0,0,574.0413451194763,True
44,90000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,587.32266497612,True
45,92000,2000,0.2,1.0,0.8,0,0,0,0,0,600.7902631759644,True
46,94000,2000,0.0,0.0,0.0,0,0,0,0,0,614.1055262088776,True
47,96000,2000,0.0,0.0,0.0,0,0,0,0,0,626.1814250946045,True
48,98000,2000,0.0,0.0,0.0,0,0,0,0,0,639.5883531570435,True
49,100000,2000,0.2,1.0,0.8,0,0,0,0,0,653.0097789764404,True
50,102000,2000,-0.4,-2.0,0.40000000000000013,0,0,0,0,0,666.3529241085052,True
51,104000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,679.7798092365265,True
52,106000,2000,1.0,5.0,0.6400000000000001,0,0,0,0,0,693.1542961597443,True
53,108000,2000,-8.4,-42.0,0.2134615384615386,0,0,0,0,0,705.3600060939789,True
54,110000,2000,0.0,0.0,0.0,0,0,0,0,0,719.0175511837006,True
55,112000,2000,0.0,0.0,0.0,0,0,0,0,0,732.3990232944489,True
56,114000,2000,-20.2,-101.0,0.40268456375838935,0,0,0,0,0,745.7073240280151,True
57,116000,2000,0.0,0.0,0.0,0,0,0,0,0,759.096529006958,True
58,118000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,771.2864410877228,True
59,120000,2000,0.0,0.0,0.0,0,0,0,0,0,784.5213272571564,True
60,122000,2000,-20.4,-102.0,0.4027027027027028,0,0,0,0,0,797.8276979923248,True
61,124000,2000,0.0,0.0,0.0,0,0,0,0,0,811.3047771453857,True
62,126000,2000,0.0,0.0,0.0,0,0,0,0,0,824.7879800796509,True
63,128000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,837.110512971878,True
64,130000,2000,0.0,0.0,0.0,0,0,0,0,0,850.5702242851257,True
65,132000,2000,0.0,0.0,0.0,0,0,0,0,0,864.1186270713806,True
66,134000,2000,0.0,0.0,0.0,0,0,0,0,0,877.6016902923584,True
67,136000,2000,0.0,0.0,0.0,0,0,0,0,0,890.8237462043762,True
68,138000,2000,0.0,0.0,0.0,0,0,0,0,0,904.2711219787598,True
69,140000,2000,0.0,0.0,0.0,0,0,0,0,0,916.5655250549316,True
70,142000,2000,0.0,0.0,0.0,0,0,0,0,0,930.109894990921,True
71,144000,2000,1.2,6.0,0.5333333333333334,0,0,0,0,0,943.6832902431488,True
72,146000,2000,3.4,17.0,0.42352941176470593,0,0,0,0,0,956.9561221599579,True
73,148000,2000,-7.6,-38.0,0.21116751269035539,0,0,0,0,0,970.2016861438751,True
74,150000,2000,0.6,3.0,0.40000000000000013,0,0,0,0,0,982.3171672821045,True
75,152000,2000,2.4,12.0,0.2666666666666666,0,0,0,0,0,995.6251142024994,True
76,154000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,1008.9751501083374,True
77,156000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,1022.3615460395813,True
78,158000,2000,0.0,0.0,0.0,0,0,0,0,0,1035.8247530460358,True
79,160000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,1047.9584152698517,True
80,162000,2000,0.0,0.0,0.0,0,0,0,0,0,1061.2768950462341,True
81,164000,2000,0.0,0.0,0.0,0,0,0,0,0,1074.6437351703644,True
82,166000,2000,0.0,0.0,0.0,0,0,0,0,0,1087.8447241783142,True
83,168000,2000,0.0,0.0,0.0,0,0,0,0,0,1101.0739102363586,True
84,170000,2000,0.0,0.0,0.0,0,0,0,0,0,1114.346971988678,True
85,172000,2000,0.0,0.0,0.0,0,0,0,0,0,1126.3807182312012,True
86,174000,2000,0.0,0.0,0.0,0,0,0,0,0,1139.5643100738525,True
87,176000,2000,0.0,0.0,0.0,0,0,0,0,0,1152.8678510189056,True
88,178000,2000,0.0,0.0,0.0,0,0,0,0,0,1166.0241100788116,True
89,180000,2000,0.0,0.0,0.0,0,0,0,0,0,1179.2504951953888,True
90,182000,2000,0.2,1.0,0.8,0,0,0,0,0,1191.213287115097,True
91,184000,2000,0.0,0.0,0.0,0,0,0,0,0,1204.4476041793823,True
92,186000,2000,0.0,0.0,0.0,0,0,0,0,0,1218.251267194748,True
93,188000,2000,0.0,0.0,0.0,0,0,0,0,0,1231.2135472297668,True
94,190000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,1244.2452731132507,True
95,192000,2000,0.0,0.0,0.0,0,0,0,0,0,1255.9909830093384,True
96,194000,2000,0.0,0.0,0.0,0,0,0,0,0,1269.3355181217194,True
97,196000,2000,0.0,0.0,0.0,0,0,0,0,0,1282.8386821746826,True
98,198000,2000,0.0,0.0,0.0,0,0,0,0,0,1296.0996222496033,True
99,200000,2000,0.0,0.0,0.0,0,0,0,0,0,1309.253555059433,True
100,202000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,1322.3801002502441,True
101,204000,2000,0.0,0.0,0.0,0,0,0,0,0,1334.2099821567535,True
102,206000,2000,0.0,0.0,0.0,0,0,0,0,0,1347.3294570446014,True
103,208000,2000,0.0,0.0,0.0,0,0,0,0,0,1360.3756999969482,True
104,210000,2000,0.0,0.0,0.0,0,0,0,0,0,1373.5646159648895,True
105,212000,2000,0.2,1.0,0.8,0,0,0,0,0,1386.6509382724762,True
106,214000,2000,0.4,2.0,0.8,0,0,0,0,0,1398.5093100070953,True
107,216000,2000,1.6,8.0,0.25,0,0,0,0,0,1411.579481124878,True
108,218000,2000,3.4,17.0,0.3529411764705883,0,0,0,0,0,1424.6665790081024,True
109,220000,2000,8.2,41.0,0.3317073170731708,0,0,0,0,0,1437.763589143753,True
110,222000,2000,6.8,34.0,0.3058823529411765,0,0,0,0,0,1450.9330942630768,True
111,224000,2000,2.6,13.0,0.3384615384615386,0,0,0,0,0,1462.855665922165,True
112,226000,2000,-8.8,-44.0,0.21361256544502627,0,0,0,0,0,1476.0342671871185,True
113,228000,2000,0.0,0.0,0.0,0,0,0,0,0,1489.1842730045319,True
114,230000,2000,0.0,0.0,0.0,0,0,0,0,0,1502.3799991607666,True
115,232000,2000,0.0,0.0,0.0,0,0,0,0,0,1515.5452680587769,True
116,234000,2000,-10.2,-51.0,0.20301507537688446,0,0,0,0,0,1528.7478032112122,True
117,236000,2000,0.0,0.0,0.0,0,0,0,0,0,1540.6514811515808,True
118,238000,2000,0.0,0.0,0.0,0,0,0,0,0,1553.8582081794739,True
119,240000,2000,0.0,0.0,0.0,0,0,0,0,0,1567.0351209640503,True
120,242000,2000,0.0,0.0,0.0,0,0,0,0,0,1580.2519302368164,True
121,244000,2000,0.0,0.0,0.0,0,0,0,0,0,1593.4770832061768,True
122,246000,2000,0.0,0.0,0.0,0,0,0,0,0,1605.5291368961334,True
123,248000,2000,0.0,0.0,0.0,0,0,0,0,0,1618.7603540420532,True
124,250000,2000,0.0,0.0,0.0,0,0,0,0,0,1632.1492910385132,True
125,252000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,1645.6926159858704,True
126,254000,2000,0.0,0.0,0.0,0,0,0,0,0,1659.4049541950226,True
127,256000,2000,0.8,4.0,0.5,0,0,0,0,0,1671.6021740436554,True
128,258000,2000,0.0,0.0,0.0,0,0,0,0,0,1685.0389680862427,True
129,260000,2000,0.0,0.0,0.0,0,0,0,0,0,1698.5093100070953,True
130,262000,2000,0.0,0.0,0.0,0,0,0,0,0,1712.1260459423065,True
131,264000,2000,0.0,0.0,0.0,0,0,0,0,0,1725.672898054123,True
132,266000,2000,0.0,0.0,0.0,0,0,0,0,0,1739.4585480690002,True
133,268000,2000,0.0,0.0,0.0,0,0,0,0,0,1752.6293320655823,True
134,270000,2000,0.0,0.0,0.0,0,0,0,0,0,1767.016065120697,True
135,272000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,1780.938187122345,True
136,274000,2000,0.0,0.0,0.0,0,0,0,0,0,1794.8383009433746,True
137,276000,2000,0.0,0.0,0.0,0,0,0,0,0,1808.6761770248413,True
138,278000,2000,0.0,0.0,0.0,0,0,0,0,0,1821.2793581485748,True
139,280000,2000,0.0,0.0,0.0,0,0,0,0,0,1835.2147891521454,True
140,282000,2000,0.0,0.0,0.0,0,0,0,0,0,1849.012208223343,True
141,284000,2000,0.0,0.0,0.0,0,0,0,0,0,1862.6810009479523,True
142,286000,2000,0.0,0.0,0.0,0,0,0,0,0,1876.4699909687042,True
143,288000,2000,0.0,0.0,0.0,0,0,0,0,0,1889.0256431102753,True
144,290000,2000,0.0,0.0,0.0,0,0,0,0,0,1903.468120098114,True
145,292000,2000,0.0,0.0,0.0,0,0,0,0,0,1917.8476421833038,True
146,294000,2000,0.0,0.0,0.0,0,0,0,0,0,1932.0234849452972,True
147,296000,2000,0.0,0.0,0.0,0,0,0,0,0,1946.0737652778625,True
148,298000,2000,0.0,0.0,0.0,0,0,0,0,0,1960.3513951301575,True
149,300000,2000,0.0,0.0,0.0,0,0,0,0,0,1973.278640985489,True
150,302000,2000,0.0,0.0,0.0,0,0,0,0,0,1987.5058331489563,True
151,304000,2000,0.0,0.0,0.0,0,0,0,0,0,2001.8971872329712,True
152,306000,2000,0.0,0.0,0.0,0,0,0,0,0,2016.0608010292053,True
153,308000,2000,0.0,0.0,0.0,0,0,0,0,0,2030.2975161075592,True
154,310000,2000,0.0,0.0,0.0,0,0,0,0,0,2043.214951992035,True
155,312000,2000,0.0,0.0,0.0,0,0,0,0,0,2057.3193559646606,True
156,314000,2000,0.0,0.0,0.0,0,0,0,0,0,2071.29026222229,True
157,316000,2000,0.0,0.0,0.0,0,0,0,0,0,2085.1621491909027,True
158,318000,2000,0.0,0.0,0.0,0,0,0,0,0,2099.049648284912,True
159,320000,2000,0.0,0.0,0.0,0,0,0,0,0,2112.72300696373,True
160,322000,2000,0.0,0.0,0.0,0,0,0,0,0,2126.8576850891113,True
161,324000,2000,0.2,1.0,0.8,0,0,0,0,0,2140.829250097275,True
162,326000,2000,0.0,0.0,0.0,0,0,0,0,0,2154.78484416008,True
163,328000,2000,0.2,1.0,0.8,0,0,0,0,0,2168.755406141281,True
164,330000,2000,0.0,0.0,0.0,0,0,0,0,0,2182.6108391284943,True
165,332000,2000,0.0,0.0,0.0,0,0,0,0,0,2195.2512271404266,True
166,334000,2000,0.0,0.0,0.0,0,0,0,0,0,2209.0205562114716,True
167,336000,2000,0.0,0.0,0.0,0,0,0,0,0,2222.93758225441,True
168,338000,2000,0.0,0.0,0.0,0,0,0,0,0,2236.9676282405853,True
169,340000,2000,0.0,0.0,0.0,0,0,0,0,0,2250.696939229965,True
170,342000,2000,0.0,0.0,0.0,0,0,0,0,0,2263.2993190288544,True
171,344000,2000,0.0,0.0,0.0,0,0,0,0,0,2277.1216762065887,True
172,346000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,2291.091779232025,True
173,348000,2000,1.4,7.0,0.4571428571428573,0,0,0,0,0,2305.159240961075,True
174,350000,2000,2.4,12.0,0.3333333333333335,0,0,0,0,0,2319.1044590473175,True
175,352000,2000,0.0,0.0,0.0,0,0,0,0,0,2331.7236461639404,True
176,354000,2000,0.2,1.0,0.8,0,0,0,0,0,2345.583969116211,True
177,356000,2000,2.2,11.0,0.5454545454545454,0,0,0,0,0,2359.5877161026,True
178,358000,2000,0.0,0.0,0.0,0,0,0,0,0,2373.3586020469666,True
179,360000,2000,0.0,0.0,0.0,0,0,0,0,0,2387.2637741565704,True
180,362000,2000,0.0,0.0,0.0,0,0,0,0,0,2401.1720831394196,True
181,364000,2000,0.0,0.0,0.0,0,0,0,0,0,2413.5147411823273,True
182,366000,2000,0.0,0.0,0.0,0,0,0,0,0,2426.6516251564026,True
183,368000,2000,0.0,0.0,0.0,0,0,0,0,0,2439.691577196121,True
184,370000,2000,0.0,0.0,0.0,0,0,0,0,0,2452.8830642700195,True
185,372000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,2466.0606122016907,True
186,374000,2000,-10.8,-54.0,0.21020408163265314,0,0,0,0,0,2478.0512692928314,True
