episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-1235.6,-6178.0,0.5739594450373533,1327,1296,1296,95,28,24.594071865081787,True
1,4000,2000,-586.0,-2930.0,0.32278260869565223,1392,1320,1320,83,14,52.4817099571228,True
2,6000,2000,-146.9,-734.5,0.36071223434807576,796,813,813,95,20,79.87684392929077,True
3,8000,2000,-95.4,-477.0,0.29782318969346955,635,647,647,84,17,108.48996806144714,True
4,10000,2000,60.3,301.5,0.2583214793741111,250,321,321,103,24,136.55367708206177,True
5,12000,2000,114.5,572.5,0.15196506550218336,86,181,181,100,20,162.9140260219574,True
6,14000,2000,176.7,883.5,0.09779286926994901,11,90,90,80,17,191.08005690574646,True
7,16000,2000,149.4,747.0,0.11057563587684083,2,85,85,84,19,219.54594802856445,True
8,18000,2000,188.9,944.5,0.05950238221281112,0,94,94,94,19,249.13091397285461,True
9,20000,2000,222.9,1114.5,0.05078510542844339,0,112,112,112,21,277.21448588371277,True
10,22000,2000,169.2,846.0,0.06950354609929077,1,95,95,94,17,304.4733328819275,True
11,24000,2000,248.9,1244.5,0.07553234230614714,0,100,100,100,15,334.5591311454773,True
12,26000,2000,243.8,1219.0,0.09089417555373269,0,86,86,86,16,364.16297483444214,True
13,28000,2000,259.2,1296.0,0.09444444444444455,0,99,99,99,21,394.8162851333618,True
14,30000,2000,143.6,718.0,0.11309192200557106,0,99,99,99,25,425.16725897789,True
15,32000,2000,156.6,783.0,0.08812260536398475,1,116,116,115,22,452.42639899253845,True
16,34000,2000,180.5,902.5,0.09285318559556788,0,97,97,97,22,482.46507596969604,True
17,36000,2000,136.3,681.5,0.04548789435069711,0,120,120,120,17,513.0929179191589,True
18,38000,2000,168.1,840.5,0.029030339083878642,0,113,113,113,22,542.4212400913239,True
19,40000,2000,146.7,733.5,0.05589638718473089,2,114,114,112,23,572.2016689777374,True
20,42000,2000,121.0,605.0,0.11966942148760329,0,108,108,108,18,602.2809309959412,True
21,44000,2000,137.7,688.5,0.10341321713870744,0,100,100,100,11,630.695319890976,True
22,46000,2000,138.8,694.0,0.053602305475504375,0,88,88,88,16,661.3414449691772,True
23,48000,2000,127.9,639.5,0.07036747458952308,0,99,99,99,16,690.9359540939331,True
24,50000,2000,147.9,739.5,0.09574036511156181,1,111,111,110,28,721.5253610610962,True
25,52000,2000,93.3,466.5,0.10246516613076095,0,89,89,89,20,752.2549510002136,True
26,54000,2000,107.8,539.0,0.10463821892393321,1,111,111,110,23,779.7460761070251,True
27,56000,2000,121.6,608.0,0.03125,0,99,99,99,19,810.3887951374054,True
28,58000,2000,122.5,612.5,0.13028571428571434,1,89,89,88,26,840.573438167572,True
29,60000,2000,87.5,437.5,0.08685714285714297,2,77,77,75,12,870.7509658336639,True
30,62000,2000,134.8,674.0,0.10356083086053425,0,94,94,94,22,901.1299970149994,True
31,64000,2000,95.6,478.0,0.07238493723849371,0,88,88,88,22,929.6192629337311,True
32,66000,2000,133.3,666.5,0.10622655663915981,1,98,98,97,27,959.7440490722656,True
33,68000,2000,86.5,432.5,0.1410404624277457,0,91,91,91,18,989.4377219676971,True
34,70000,2000,71.9,359.5,0.1006954102920723,2,111,111,109,16,1020.2029459476471,True
35,72000,2000,96.5,482.5,0.0646632124352331,0,105,105,105,22,1050.3362469673157,True
36,74000,2000,83.6,418.0,0.08038277511961733,1,100,100,99,20,1080.7721030712128,True
37,76000,2000,106.5,532.5,0.13183098591549292,2,108,108,106,19,1107.535882949829,True
38,78000,2000,91.1,455.5,0.13567508232711312,0,76,76,76,13,1137.5256130695343,True
39,80000,2000,132.9,664.5,0.13363431151241545,1,109,109,108,16,1167.7501709461212,True
40,82000,2000,138.0,690.0,0.19333333333333336,0,102,102,102,14,1198.8884599208832,True
41,84000,2000,164.4,822.0,0.18175182481751828,0,98,98,98,16,1229.4846730232239,True
42,86000,2000,99.8,499.0,0.10781563126252514,0,96,96,96,26,1257.250694990158,True
43,88000,2000,91.3,456.5,0.1169769989047098,1,102,102,101,23,1288.083240032196,True
44,90000,2000,87.7,438.5,0.15416191562143666,1,101,101,100,18,1318.3111431598663,True
45,92000,2000,117.2,586.0,0.10102389078498297,2,103,103,101,27,1347.4243049621582,True
