step,loss/policy,loss/value,loss/entropy,diagnostics/clipfrac,diagnostics/approx_kl,charts/steps,charts/sps
256,0.009422394524638852,990.4229939778646,2.197061816851298,0.0,0.00015345234229850271,256,157.70955135972739
512,-0.005599642017235358,92.34231440226237,2.1932307481765747,0.0,0.0021270433984075985,512,159.48282819160988
768,-0.010404767623792091,302.1073811848958,2.178642133871714,0.021647135416666668,0.004060094758945827,768,160.80034288360278
1024,6.343059552212556e-05,52.47537167867025,2.1543824871381125,0.024739583333333332,0.003182550601195544,1024,161.09222545746883
1280,-0.00959243547792236,117.98034985860188,2.12270051240921,0.008138020833333334,0.0022300833758587637,1280,160.250492642495
1536,-0.004980695744355519,147.90497589111328,2.083640158176422,0.0022786458333333335,0.0018044775836945821,1536,158.9153874754185
1792,-0.022565874891976517,153.45909372965494,2.0758212407430015,0.0003255208333333333,0.0016282200910306226,1792,157.88398471480238
2048,0.012760944198817015,77.73187319437663,2.0703280369440713,0.0,0.0010488305997569114,2048,157.82823229766052
2304,-0.008592641291519007,56.56421724955241,2.057894984881083,0.00732421875,0.0026624441282668463,2304,157.49283249978635
2560,0.00423163299759229,186.34936650594076,1.9646818935871124,0.01318359375,0.003680986944042767,2560,157.37345564532967
2816,-0.009052354997644821,47.45948187510172,1.9751961429913838,0.0,0.0008298469377526393,2816,157.4505160237089
3072,-0.008168519629786411,24.35505485534668,1.9590242505073547,0.0003255208333333333,0.001208435094061618,3072,157.15325712088358
3328,-0.02167389541864395,0.2555025902887185,1.8663719991842906,0.11214192708333333,0.006945831856379907,3328,156.97100231101535
3584,-0.00336360651999712,8.510120828946432,1.8685089647769928,0.02001953125,0.0033916707519286624,3584,157.03880645712135
3840,0.011061018332839012,34.56897370020548,1.9338877499103546,0.0003255208333333333,0.0013201275529960792,3840,156.73079087691548
4096,-0.01722731681851049,21.913724025090534,1.9306848744551341,0.0009765625,0.001730443686634923,4096,156.53115342635363
4352,-0.004139175948997338,15.141854524612427,1.9491424063841503,0.0,0.0004482805185640852,4352,156.28193708148967
4608,0.0001283495221287012,16.84152619043986,1.9191911121209462,0.0,0.00048427036381326616,4608,156.2409979419523
4864,-0.003464466193690896,8.272836009661356,1.934396008650462,0.005696614583333333,0.0014010530333810796,4864,156.1362282845102
5120,0.011799464623133341,15.969533443450928,1.9617113173007965,0.00244140625,0.0009705264819785953,5120,156.0173916362693
5376,-0.007005523269375165,16.50666840871175,1.9765703578790028,0.0032552083333333335,0.0012476297852117568,5376,155.81516185268347
5632,-0.023054516563812893,0.2635211745897929,1.9950110018253326,0.021647135416666668,0.0023366552389537296,5632,155.75840164479487
5888,0.0051638595953894155,8.662758151690165,1.9691546559333801,0.08528645833333333,0.0051608250457017375,5888,155.72274056807836
6144,0.0005058649306495985,24.520408630371094,1.9542923470338185,0.001953125,0.0011934289359487593,6144,155.69145770835001
6400,-0.014368835370987654,14.89555255572001,1.9508957465489705,0.0027669270833333335,0.0006256654063084474,6400,155.59564274049094
6656,-0.014742089435458183,22.900391340255737,1.9510578215122223,0.0011393229166666667,0.0006192696940464278,6656,155.53103996168394
6912,0.007100598964219292,8.930041909217834,1.9446065028508503,0.0037434895833333335,0.0007629674607111762,6912,155.14540270161223
7168,-0.009165487562616667,7.817107478777568,1.945806582768758,0.005045572916666667,0.0033123111352324486,7168,155.04632773135228
7424,-0.0041589022148400545,0.2361914155383905,1.9166496396064758,0.050618489583333336,0.004275114372527848,7424,155.07610594365278
7680,-0.012427124660462141,7.933772683143616,1.9095418155193329,0.07535807291666667,0.00514159335095125,7680,155.3116368054618
7936,0.01808945508673787,18.384962797164917,1.9052042663097382,0.013509114583333334,0.0029797995715246848,7936,155.16161265317865
8192,0.012617044150829315,4.182831426461537,1.9288119574387868,0.00439453125,0.002735719560102249,8192,154.9105085321963
8448,-0.0035645900449405112,0.17125318944454193,1.9403038620948792,0.06884765625,0.006000182998832315,8448,154.78143546926242
8704,0.008663471167286238,16.977303504943848,1.8738113542397816,0.00927734375,0.0023466390072523304,8704,154.74062165720412
8960,0.0023556525508562722,0.14986092473069826,1.8250884711742401,0.052571614583333336,0.002890443536064898,8960,154.72738752532757
9216,-0.0038650618322814503,0.3155864030122757,1.7572792967160542,0.035481770833333336,0.004259733036936571,9216,154.67027465088427
9472,-0.018511594040319324,0.21044805521766344,1.5987698137760162,0.0693359375,0.006151170353405178,9472,154.6998748875739
9728,-0.012196948751807213,0.08530760183930397,1.4508421222368877,0.012858072916666666,0.0023965258054280034,9728,154.70052713688952
9984,-0.007766312298675378,0.07929314859211445,1.4036162197589874,0.027506510416666668,0.002076788640503461,9984,154.67344303624543
10240,0.00021008262410759926,0.12064504499236743,1.5174943308035533,0.018391927083333332,0.003008004918228835,10240,154.6644995370509
10496,0.003582121649136146,0.04524389995882908,1.533463458220164,0.013997395833333334,0.0014991659942703943,10496,154.71291696913647
10752,-0.0018361882927517097,0.06623925206561883,1.5053959687550862,0.0022786458333333335,0.001539292900512616,10752,154.70165434178185
11008,-0.013590272050350904,0.08366668845216434,1.2866243720054626,0.08821614583333333,0.007301794762800758,11008,154.67887535523272
11264,-0.006437916153421004,0.035158422154684864,1.3021361529827118,0.04345703125,0.0027608996024355292,11264,154.67235211357539
11520,-0.014080603296558062,0.0278437789529562,1.3807958364486694,0.023274739583333332,0.0016288043407257646,11520,154.68255880000424
11776,8.675886783748865e-05,8.19904108842214,1.27346005042394,0.006510416666666667,0.0023005192924756557,11776,154.72188169052717
12032,-0.006683903435866038,0.03539091907441616,1.3472186227639515,0.00439453125,0.0014094987806553643,12032,154.78403267765665
12288,0.003348830776909987,0.023739098105579615,1.2129313449064891,0.009114583333333334,0.0017287575853212427,12288,154.81239605089974
12544,-0.0049194546494012075,0.0732210073620081,1.2463285724322002,0.051595052083333336,0.003339949413202703,12544,154.779093286246
12800,-0.00812803527029852,8.17203172047933,1.2871968944867451,0.0006510416666666666,0.001173597585875541,12800,154.8365941569919
13056,-0.010597833975528678,0.06275625092287858,1.3787791430950165,0.08072916666666667,0.005860770489865293,13056,154.84782386001098
13312,0.0024291307975848517,0.04834364758183559,1.4236931403477986,0.021484375,0.002184547260791684,13312,154.8932979646652
13568,0.004711498040705919,0.06911661103367805,1.4041114350159962,0.0087890625,0.0014695642748847604,13568,154.81963234230938
13824,-0.005384809570387006,0.042440747221310936,1.5650769273440044,0.039876302083333336,0.0030054288411823413,13824,154.83088646999184
14080,-0.006067748414352536,0.031903103149185576,1.5047002335389454,0.043294270833333336,0.006587459919198106,14080,154.8519011427218
14336,-0.0035662841983139515,0.025554609019309282,1.4753003021081288,0.06949869791666667,0.006486822191315393,14336,154.867448716579
14592,-0.013864478406806787,0.03228529899691542,1.602346122264862,0.050455729166666664,0.0037178691709414124,14592,154.85866802184682
14848,-0.00215240071217219,0.04203602702667316,1.6629440287748973,0.041178385416666664,0.0032494670595042408,14848,154.80652930949708
15104,0.004424165468662977,0.024196126808722813,1.6146474182605743,0.07014973958333333,0.005374924464073653,15104,154.81694518602262
15360,0.0007812065693239371,0.045857264660298824,1.5088133414586384,0.06624348958333333,0.004517517518252134,15360,154.80556820441416
15616,-0.020080414057398837,0.00951236750309666,1.5712533195813496,0.0322265625,0.0022698200094358376,15616,154.79510323836385
15872,-0.002259066328406334,0.014711298514157534,1.5022746920585632,0.004231770833333333,0.0013190431636758149,15872,154.76198204238688
16128,-4.759345514078935e-05,3.7302860816319785,1.621572474638621,0.008138020833333334,0.004373009510648747,16128,154.87228149899136
16384,0.003562906136115392,0.04129479235659043,1.6400804817676544,0.047688802083333336,0.004103459815572326,16384,154.85695079623366
16640,0.00425375159829855,0.054949575724701084,1.551471322774887,0.042643229166666664,0.0038628715362089374,16640,154.847730520736
