episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
126,254000,2000,-8.7,-43.5,0.29767441860465116,0,109,109,109,22,1680.280128955841,True
127,256000,2000,-8.9,-44.5,0.3870967741935485,0,107,107,107,18,1692.475858926773,True
128,258000,2000,-9.1,-45.5,0.2666666666666666,0,113,113,113,22,1706.066428899765,True
129,260000,2000,-28.0,-140.0,0.3950769230769231,0,104,104,104,28,1719.7337808609009,True
130,262000,2000,-10.0,-50.0,0.38857142857142857,0,113,113,113,15,1733.3263080120087,True
131,264000,2000,-17.4,-87.0,0.2151515151515151,1,83,83,83,15,1746.69482588768,True
132,266000,2000,-7.4,-37.0,0.3272727272727274,0,88,88,88,14,1760.0859777927399,True
133,268000,2000,-7.5,-37.5,0.43999999999999995,0,94,94,94,19,1772.275976896286,True
134,270000,2000,-6.9,-34.5,0.575,0,92,92,92,23,1785.6900799274445,True
135,272000,2000,-8.1,-40.5,0.41666666666666674,0,97,97,97,16,1799.0509428977966,True
136,274000,2000,-9.5,-47.5,0.2666666666666666,0,124,124,124,29,1812.300134897232,True
137,276000,2000,-7.8,-39.0,0.3675675675675676,0,103,103,103,25,1825.545420885086,True
138,278000,2000,-19.4,-97.0,0.20827250608272507,0,112,112,112,20,1837.6548399925232,True
139,280000,2000,-8.5,-42.5,0.3360000000000001,0,109,109,109,24,1850.9860999584198,True
140,282000,2000,-8.0,-40.0,0.3466666666666667,2,99,99,97,19,1864.614343881607,True
141,284000,2000,-8.2,-41.0,0.34782608695652173,1,102,102,101,20,1877.832730770111,True
142,286000,2000,-8.3,-41.5,0.32380952380952377,2,105,105,103,20,1891.0313458442688,True
143,288000,2000,-16.9,-84.5,0.20886699507389173,2,96,96,94,17,1903.144271850586,True
144,290000,2000,-17.6,-88.0,0.22284382284382298,0,98,98,98,18,1916.5096559524536,True
145,292000,2000,-7.2,-36.0,0.40000000000000013,0,97,97,97,25,1929.7254989147186,True
146,294000,2000,-7.1,-35.5,0.5777777777777777,0,100,100,100,27,1943.0757989883423,True
147,296000,2000,-6.6,-33.0,0.35862068965517246,1,86,86,85,16,1956.3905029296875,True
148,298000,2000,-6.5,-32.5,0.256,1,94,94,93,15,1969.8074498176575,True
149,300000,2000,-8.9,-44.5,0.41538461538461546,1,108,108,107,21,1982.0348229408264,True
150,302000,2000,-7.2,-36.0,0.2666666666666666,0,106,106,106,30,1995.422338962555,True
151,304000,2000,-8.5,-42.5,0.27,1,109,109,108,24,2008.8005249500275,True
152,306000,2000,-7.4,-37.0,0.44999999999999996,0,92,92,92,22,2022.1541929244995,True
153,308000,2000,-8.4,-42.0,0.2923076923076924,1,98,98,97,16,2035.5609259605408,True
154,310000,2000,-9.1,-45.5,0.4421052631578948,0,109,109,109,20,2047.7753639221191,True
155,312000,2000,-7.8,-39.0,0.4375,0,114,114,114,22,2061.1722218990326,True
156,314000,2000,-6.4,-32.0,0.38095238095238093,0,91,91,91,13,2074.4961569309235,True
157,316000,2000,-18.0,-90.0,0.22826666666666662,0,118,118,118,20,2087.9180619716644,True
158,318000,2000,-5.2,-26.0,0.3789473684210527,0,93,93,93,21,2101.52933883667,True
159,320000,2000,-7.6,-38.0,0.3529411764705883,1,91,91,90,15,2113.8720660209656,True
160,322000,2000,-7.9,-39.5,0.4571428571428573,1,102,102,101,23,2127.372058868408,True
161,324000,2000,-28.2,-141.0,0.38616352201257875,0,105,105,105,21,2140.7978360652924,True
162,326000,2000,-5.7,-28.5,0.49473684210526314,1,99,99,98,14,2154.020614862442,True
163,328000,2000,-6.2,-31.0,0.40000000000000013,1,94,94,93,20,2167.2464797496796,True
164,330000,2000,-17.9,-89.5,0.21472684085510685,1,106,106,105,23,2180.459785938263,True
165,332000,2000,-7.7,-38.5,0.4173913043478261,0,103,103,103,26,2192.622790813446,True
166,334000,2000,-7.6,-38.0,0.3833333333333333,1,109,109,108,35,2206.0466799736023,True
167,336000,2000,-7.8,-39.0,0.40000000000000013,1,114,114,113,30,2219.475914955139,True
168,338000,2000,-17.8,-89.0,0.20453400503778352,1,90,90,90,16,2233.3317260742188,True
169,340000,2000,-19.5,-97.5,0.2186666666666668,2,108,108,106,15,2246.958265066147,True
170,342000,2000,-7.5,-37.5,0.45999999999999996,0,93,93,93,16,2259.330906867981,True
171,344000,2000,-8.7,-43.5,0.3384615384615386,0,114,114,114,25,2272.7701008319855,True
172,346000,2000,-7.6,-38.0,0.40000000000000013,0,90,90,90,10,2286.147804737091,True
173,348000,2000,-5.9,-29.5,0.6111111111111112,0,104,104,104,21,2299.713134765625,True
174,350000,2000,-7.5,-37.5,0.3800000000000001,1,107,107,106,22,2313.1334278583527,True
175,352000,2000,-3.6,-18.0,0.4444444444444444,0,111,111,111,27,2325.3642988204956,True
176,354000,2000,-0.9,-4.5,0.5083333333333333,1,101,101,100,26,2338.963854074478,True
177,356000,2000,-0.9,-4.5,0.24788732394366209,0,87,87,87,18,2353.225133895874,True
178,358000,2000,-5.9,-29.5,0.31304347826086953,0,92,92,92,17,2367.325843811035,True
179,360000,2000,-8.6,-43.0,0.5263157894736843,0,107,107,107,23,2381.448005914688,True
180,362000,2000,-7.3,-36.5,0.30000000000000004,0,96,96,96,19,2395.5187220573425,True
181,364000,2000,-6.2,-31.0,0.44285714285714284,0,86,86,86,22,2408.510283946991,True
182,366000,2000,-8.2,-41.0,0.5739130434782609,0,112,112,112,22,2422.7464640140533,True
183,368000,2000,-8.3,-41.5,0.32380952380952377,1,100,100,99,17,2436.8899660110474,True
184,370000,2000,-8.8,-44.0,0.3764705882352941,0,109,109,109,25,2450.4154369831085,True
185,372000,2000,-8.1,-40.5,0.24864864864864877,0,109,109,109,26,2464.1003210544586,True
186,374000,2000,-7.0,-35.0,0.27428571428571424,0,90,90,90,20,2476.224030971527,True
187,376000,2000,-7.8,-39.0,0.4740740740740741,0,99,99,99,19,2489.618899822235,True
188,378000,2000,-8.7,-43.5,0.303030303030303,1,113,113,112,20,2502.87903881073,True
189,380000,2000,-9.7,-48.5,0.3052631578947369,0,110,110,110,13,2516.2669339179993,True
190,382000,2000,-8.2,-41.0,0.368421052631579,0,101,101,101,19,2529.667979955673,True
191,384000,2000,-6.8,-34.0,0.5272727272727273,1,89,89,88,21,2541.5912058353424,True
192,386000,2000,-7.4,-37.0,0.40000000000000013,0,91,91,91,17,2554.9992549419403,True
193,388000,2000,-6.6,-33.0,0.33684210526315783,2,93,93,91,19,2568.311023712158,True
194,390000,2000,-6.9,-34.5,0.3804878048780489,0,106,106,106,21,2581.747241973877,True
195,392000,2000,-17.6,-88.0,0.22107969151670948,0,105,105,105,21,2595.445441007614,True
196,394000,2000,-9.4,-47.0,0.4461538461538461,0,129,129,129,35,2609.2064588069916,True
197,396000,2000,-8.1,-40.5,0.4842105263157894,0,104,104,104,21,2621.377867937088,True
198,398000,2000,-4.8,-24.0,0.3157894736842106,0,97,97,97,19,2634.7760438919067,True
199,400000,2000,-5.0,-25.0,0.4228571428571428,0,98,98,98,20,2648.0325429439545,True
200,402000,2000,-7.1,-35.5,0.5,0,80,80,80,9,2661.455519914627,True
201,404000,2000,-7.7,-38.5,0.33939393939393936,0,96,96,96,15,2674.9291718006134,True
202,406000,2000,-7.7,-38.5,0.3111111111111111,0,91,91,91,16,2687.181084871292,True
203,408000,2000,-6.2,-31.0,0.35862068965517246,1,92,92,91,30,2700.725546836853,True
204,410000,2000,-8.8,-44.0,0.4125000000000001,0,109,109,109,23,2714.2066309452057,True
205,412000,2000,-6.0,-30.0,0.3800000000000001,0,90,90,90,24,2727.7156007289886,True
206,414000,2000,-8.4,-42.0,0.36923076923076925,0,108,108,108,24,2741.2386219501495,True
207,416000,2000,-8.7,-43.5,0.3500000000000001,2,112,112,111,25,2753.4806649684906,True
208,418000,2000,-7.6,-38.0,0.5,1,89,89,88,15,2767.233746767044,True
209,420000,2000,-7.9,-39.5,0.4761904761904763,1,99,99,98,20,2780.4270718097687,True
210,422000,2000,-8.0,-40.0,0.48,0,103,103,103,23,2793.58087182045,True
211,424000,2000,-7.4,-37.0,0.36923076923076925,1,93,93,92,21,2806.858004808426,True
212,426000,2000,-7.4,-37.0,0.55,0,96,96,96,22,2820.1952328681946,True
213,428000,2000,-8.5,-42.5,0.45333333333333337,0,96,96,96,11,2832.341456890106,True
214,430000,2000,-7.7,-38.5,0.36363636363636376,0,100,100,100,23,2845.5490279197693,True
215,432000,2000,-8.1,-40.5,0.6666666666666667,1,112,112,111,31,2858.8746428489685,True
216,434000,2000,-8.3,-41.5,0.47058823529411775,0,109,109,109,26,2872.117365837097,True
217,436000,2000,-8.5,-42.5,0.40000000000000013,1,100,100,99,15,2885.4890139102936,True
218,438000,2000,-7.7,-38.5,0.4222222222222223,1,98,98,97,25,2897.541744709015,True
219,440000,2000,-7.9,-39.5,0.40000000000000013,1,99,99,98,16,2910.845888853073,True
220,442000,2000,-9.0,-45.0,0.3400000000000001,0,120,120,120,24,2924.237224817276,True
221,444000,2000,-7.2,-36.0,0.40000000000000013,0,94,94,94,20,2937.4972898960114,True
222,446000,2000,-9.2,-46.0,0.3500000000000001,0,111,111,111,19,2950.7558629512787,True
223,448000,2000,-7.1,-35.5,0.3294117647058823,0,95,95,95,22,2962.898108959198,True
224,450000,2000,-7.3,-36.5,0.40000000000000013,0,104,104,104,27,2976.1816687583923,True
225,452000,2000,-7.5,-37.5,0.30400000000000005,0,102,102,102,19,2989.4452879428864,True
226,454000,2000,-6.4,-32.0,0.5714285714285714,0,97,97,97,15,3002.7864010334015,True
227,456000,2000,-9.0,-45.0,0.5142857142857142,1,113,113,112,11,3016.1629407405853,True
228,458000,2000,-8.7,-43.5,0.6000000000000001,0,101,101,101,16,3029.4654400348663,True
229,460000,2000,-9.2,-46.0,0.2787878787878788,0,116,116,116,22,3041.616413831711,True
230,462000,2000,-7.6,-38.0,0.3448275862068966,0,95,95,95,19,3054.9686868190765,True
231,464000,2000,-6.9,-34.5,0.4615384615384617,0,90,90,90,21,3068.294746875763,True
232,466000,2000,-5.9,-29.5,0.27500000000000013,0,85,85,85,22,3082.1011769771576,True
233,468000,2000,-6.6,-33.0,0.2315789473684211,0,103,103,103,27,3095.70357298851,True
234,470000,2000,-6.5,-32.5,0.45999999999999996,0,94,94,94,27,3108.169683933258,True
235,472000,2000,-7.1,-35.5,0.35789473684210527,0,99,99,99,22,3121.915446996689,True
236,474000,2000,-5.0,-25.0,0.29333333333333345,0,73,73,73,17,3135.4917929172516,True
237,476000,2000,-5.8,-29.0,0.39230769230769225,0,105,105,105,15,3148.795896053314,True
238,478000,2000,-3.7,-18.5,0.42105263157894735,0,101,101,101,16,3162.0407128334045,True
239,480000,2000,-5.3,-26.5,0.47058823529411775,0,98,98,98,21,3174.2486188411713,True
240,482000,2000,-8.5,-42.5,0.256,0,97,97,97,12,3187.550995826721,True
241,484000,2000,-10.3,-51.5,0.36190476190476195,2,121,121,119,20,3200.978127717972,True
242,486000,2000,-6.6,-33.0,0.3555555555555556,0,91,91,91,25,3214.5187108516693,True
243,488000,2000,-7.0,-35.0,0.2857142857142858,0,91,91,91,21,3228.7172889709473,True
244,490000,2000,-4.7,-23.5,0.48484848484848486,0,115,115,115,26,3242.8879187107086,True
245,492000,2000,-5.7,-28.5,0.4869565217391305,0,78,78,78,19,3255.1342358589172,True
246,494000,2000,-8.2,-41.0,0.41666666666666674,0,107,107,107,27,3268.5772206783295,True
247,496000,2000,-5.3,-26.5,0.42352941176470593,0,81,81,81,22,3281.921579837799,True
248,498000,2000,-8.1,-40.5,0.48571428571428577,0,103,103,103,22,3295.7190079689026,True
249,500000,2000,-9.9,-49.5,0.4615384615384617,0,116,116,116,17,3309.2313730716705,True
250,502000,2000,-7.3,-36.5,0.3666666666666667,0,97,97,97,24,3321.512969970703,True
251,504000,2000,-8.8,-44.0,0.38749999999999996,1,117,117,116,31,3335.137239933014,True
252,506000,2000,-17.1,-85.5,0.2165413533834586,0,85,85,85,16,3348.645704984665,True
253,508000,2000,-8.5,-42.5,0.45999999999999996,0,104,104,104,19,3362.9068200588226,True
254,510000,2000,-7.3,-36.5,0.40000000000000013,0,91,91,91,18,3376.9887368679047,True
255,512000,2000,-8.6,-43.0,0.40000000000000013,1,107,107,106,17,3389.859236717224,True
256,514000,2000,-4.3,-21.5,0.36190476190476195,0,101,101,101,28,3404.209363937378,True
257,516000,2000,-5.6,-28.0,0.5333333333333334,0,101,101,101,25,3417.4190089702606,True
258,518000,2000,-5.4,-27.0,0.36078431372549025,0,99,99,99,21,3430.8067729473114,True
259,520000,2000,3.0,15.0,0.2981818181818183,0,105,105,105,25,3444.200527906418,True
260,522000,2000,-1.5,-7.5,0.37142857142857144,0,104,104,104,15,3457.5842599868774,True
261,524000,2000,-8.0,-40.0,0.40000000000000013,0,103,103,103,23,3469.876974105835,True
262,526000,2000,-7.6,-38.0,0.40000000000000013,2,93,93,91,17,3483.7929899692535,True
263,528000,2000,-8.5,-42.5,0.29333333333333345,1,111,111,110,26,3498.184709787369,True
264,530000,2000,-8.9,-44.5,0.32307692307692304,0,108,108,108,19,3512.2237417697906,True
265,532000,2000,-8.4,-42.0,0.34838709677419355,0,105,105,105,21,3526.125359773636,True
266,534000,2000,-9.6,-48.0,0.33684210526315783,1,117,117,116,15,3538.734454870224,True
267,536000,2000,-8.4,-42.0,0.5,0,99,99,99,13,3552.3646068573,True
268,538000,2000,-7.6,-38.0,0.43333333333333335,0,108,108,108,22,3566.2692868709564,True
269,540000,2000,-16.8,-84.0,0.21523341523341522,0,90,90,90,14,3580.2461018562317,True
270,542000,2000,-6.8,-34.0,0.48888888888888893,0,103,103,103,21,3594.1553468704224,True
271,544000,2000,-9.5,-47.5,0.2844444444444445,0,116,116,116,21,3607.120054960251,True
272,546000,2000,-9.1,-45.5,0.3789473684210527,0,108,108,108,13,3622.0573539733887,True
273,548000,2000,-7.1,-35.5,0.631578947368421,0,96,96,96,23,3636.4674479961395,True
274,550000,2000,-6.6,-33.0,0.2705882352941178,0,94,94,94,24,3651.358333826065,True
275,552000,2000,-6.5,-32.5,0.40000000000000013,0,91,91,91,18,3666.939435005188,True
276,554000,2000,-8.4,-42.0,0.4516129032258065,1,103,103,102,19,3681.1650826931,True
277,556000,2000,-6.6,-33.0,0.5052631578947369,0,84,84,84,18,3694.731048822403,True
278,558000,2000,-7.4,-37.0,0.3076923076923077,0,95,95,95,17,3709.2537648677826,True
279,560000,2000,-8.0,-40.0,0.3800000000000001,0,92,92,92,12,3724.226753950119,True
280,562000,2000,-7.5,-37.5,0.43999999999999995,0,98,98,98,19,3738.9310739040375,True
281,564000,2000,-7.3,-36.5,0.38297872340425543,0,96,96,96,17,3752.7361347675323,True
282,566000,2000,-7.2,-36.0,0.37777777777777777,0,105,105,105,31,3765.908448934555,True
283,568000,2000,-6.7,-33.5,0.4285714285714286,0,88,88,88,13,3779.9850018024445,True
284,570000,2000,-8.5,-42.5,0.42000000000000015,0,114,114,114,25,3793.952290058136,True
285,572000,2000,-3.0,-15.0,0.41454545454545455,0,99,99,99,23,3807.7468428611755,True
286,574000,2000,-8.9,-44.5,0.5333333333333334,0,106,106,106,17,3821.7402868270874,True
287,576000,2000,-6.8,-34.0,0.34545454545454546,0,98,98,98,20,3834.4265830516815,True
288,578000,2000,-5.1,-25.5,0.43333333333333335,0,75,75,75,18,3850.0612967014313,True
289,580000,2000,-7.3,-36.5,0.2962962962962963,0,93,93,93,20,3863.5892300605774,True
290,582000,2000,-18.9,-94.5,0.2127877237851663,0,111,111,111,22,3877.164783716202,True
291,584000,2000,-8.7,-43.5,0.303030303030303,1,104,104,103,19,3890.3761818408966,True
292,586000,2000,-8.3,-41.5,0.3851851851851853,0,104,104,104,21,3903.5065519809723,True
