episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,ia_penalty_sum,si_bonus_sum,condition,time_seconds,time_limit
86,174000,2000,5403.520000000072,27017.600000000362,0.3870184439396982,0,0,0,0,0,0.0,96245.60000000414,si,3716.00382399559,True
87,176000,2000,6171.960000000065,30859.800000000323,0.3070843709803248,0,0,0,0,0,0.0,104684.79999999821,si,3770.7718760967255,True
88,178000,2000,6458.360000000042,32291.800000000214,0.3037679432601281,0,0,0,0,0,0.0,177694.7999999943,si,3824.941281080246,True
89,180000,2000,1837.6800000000317,9188.400000000158,0.5055398255655135,0,0,0,0,0,0.0,175500.4000000034,si,3879.3596000671387,True
90,182000,2000,3680.4800000000782,18402.40000000039,0.5352545410963343,0,0,0,0,0,0.0,218680.3999999935,si,3928.4658448696136,True
91,184000,2000,3518.1999999999534,17590.999999999767,0.2170944384326614,0,0,0,0,0,0.0,60647.99999999983,si,3982.9907479286194,True
92,186000,2000,1327.0799999999817,6635.399999999909,0.32011791769104203,0,0,0,0,0,0.0,18706.400000000223,si,4037.3097820281982,True
93,188000,2000,327.40000000000146,1637.0000000000073,0.4625595238095248,0,0,0,0,0,0.0,4922.000000000082,si,4091.5518860816956,True
94,190000,2000,0.4800000000000001,2.4000000000000004,0.19999999999999996,0,0,0,0,0,0.0,6.3999999999999995,si,4145.586558818817,True
95,192000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4194.24579501152,True
96,194000,2000,11.440000000000003,57.20000000000002,0.40351493848857634,0,0,0,0,0,0.0,159.2,si,4248.437776088715,True
97,196000,2000,47.43999999999999,237.19999999999996,0.36659650860468007,0,0,0,0,0,0.0,797.2000000000005,si,4302.801943063736,True
98,198000,2000,0.35999999999999976,1.799999999999999,0.19999999999999996,0,0,0,0,0,0.0,4.8,si,4357.221698999405,True
99,200000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4411.335808992386,True
100,202000,2000,11.920000000000005,59.60000000000003,0.20516508662961708,0,0,0,0,0,0.0,165.59999999999988,si,4465.388914823532,True
101,204000,2000,74.51999999999994,372.5999999999997,0.27800416918835325,0,0,0,0,0,0.0,1101.5999999999997,si,4515.290330171585,True
102,206000,2000,18.000000000000007,90.00000000000003,0.2931038721573449,0,0,0,0,0,0.0,249.99999999999977,si,4570.8651471138,True
103,208000,2000,11.559999999999999,57.8,0.3931862608209997,0,0,0,0,0,0.0,160.79999999999998,si,4624.85432600975,True
104,210000,2000,5.9600000000000035,29.80000000000002,0.20604723019201066,0,0,0,0,0,0.0,82.79999999999997,si,4678.5590031147,True
105,212000,2000,6.200000000000001,31.000000000000007,0.20495652173913048,0,0,0,0,0,0.0,86.0,si,4732.851735115051,True
106,214000,2000,26.479999999999983,132.39999999999992,0.47251419814297346,0,0,0,0,0,0.0,642.4000000000004,si,4781.179373025894,True
107,216000,2000,6.3200000000000065,31.600000000000033,0.211295383236217,0,0,0,0,0,0.0,87.59999999999991,si,4834.9813640117645,True
108,218000,2000,12.040000000000004,60.200000000000024,0.20356234096692138,0,0,0,0,0,0.0,167.19999999999987,si,4889.065227031708,True
109,220000,2000,0.48,2.4,0.3333333333333335,0,0,0,0,0,0.0,6.3999999999999995,si,4943.893274068832,True
110,222000,2000,0.23999999999999994,1.1999999999999997,0.20000000000000018,0,0,0,0,0,0.0,3.2000000000000006,si,4998.3217651844025,True
111,224000,2000,0.3599999999999999,1.7999999999999994,0.2857142857142856,0,0,0,0,0,0.0,4.8,si,5047.6472589969635,True
112,226000,2000,1.1599999999999997,5.799999999999999,0.30793650793650773,0,0,0,0,0,0.0,4.800000000000001,si,5101.378494024277,True
113,228000,2000,0.3599999999999999,1.7999999999999994,0.2857142857142856,0,0,0,0,0,0.0,4.8,si,5156.053438901901,True
114,230000,2000,2.32,11.6,0.36190476190476195,0,0,0,0,0,0.0,9.599999999999996,si,5210.804968833923,True
115,232000,2000,5.840000000000001,29.200000000000003,0.20500658761528334,0,0,0,0,0,0.0,81.19999999999997,si,5265.826345920563,True
116,234000,2000,6.679999999999998,33.39999999999999,0.1844311377245511,0,0,0,0,0,0.0,30.40000000000003,si,5320.002624988556,True
117,236000,2000,33.360000000000056,166.8000000000003,0.22369389256806493,0,0,0,0,0,0.0,166.79999999999885,si,5369.730057954788,True
118,238000,2000,31.92000000000001,159.60000000000005,0.2450804261541677,0,0,0,0,0,0.0,165.59999999999974,si,5424.599235057831,True
119,240000,2000,69.3599999999999,346.7999999999995,0.2674163783160324,0,0,0,0,0,0.0,342.8000000000029,si,5478.839488983154,True
120,242000,2000,56.1200000000001,280.6000000000005,0.024518888096935143,0,0,0,0,0,0.0,173.59999999999843,si,5533.76991891861,True
121,244000,2000,38.84000000000004,194.2000000000002,0.07507723995880555,0,0,0,0,0,0.0,119.19999999999955,si,5588.9508719444275,True
122,246000,2000,40.760000000000055,203.80000000000027,0.05750736015701641,0,0,0,0,0,0.0,124.79999999999949,si,5638.700991868973,True
123,248000,2000,28.520000000000017,142.60000000000008,0.06956521739130439,0,0,0,0,0,0.0,89.59999999999991,si,5693.5602350234985,True
124,250000,2000,40.12000000000005,200.60000000000025,0.05663010967098692,0,0,0,0,0,0.0,125.59999999999943,si,5747.147739171982,True
125,252000,2000,32.08000000000003,160.40000000000012,0.05511221945137179,0,0,0,0,0,0.0,98.3999999999998,si,5802.161231994629,True
126,254000,2000,36.60000000000004,183.00000000000017,0.08633879781420783,0,0,0,0,0,0.0,111.9999999999996,si,5857.206999063492,True
127,256000,2000,37.400000000000034,187.00000000000017,0.07304812834224572,0,0,0,0,0,0.0,115.9999999999996,si,5907.260968923569,True
128,258000,2000,43.84000000000006,219.2000000000003,0.07718978102189755,0,0,0,0,0,0.0,135.19999999999933,si,5962.823735952377,True
129,260000,2000,117.67999999999981,588.3999999999991,0.018354860639021142,0,0,0,0,0,0.0,354.4000000000013,si,6017.914323806763,True
130,262000,2000,48.04000000000006,240.20000000000033,0.03855120732722739,0,0,0,0,0,0.0,147.19999999999908,si,6074.304248094559,True
131,264000,2000,113.79999999999984,568.9999999999992,0.07107205623901613,0,0,0,0,0,0.0,344.00000000000034,si,6128.600259065628,True
132,266000,2000,83.36,416.8,0.037859884836851876,0,0,0,0,0,0.0,252.79999999999697,si,6183.887887001038,True
133,268000,2000,84.35999999999999,421.79999999999995,0.027927927927927865,0,0,0,0,0,0.0,256.799999999997,si,6234.251942157745,True
134,270000,2000,57.6400000000001,288.2000000000005,0.03143650242886897,0,0,0,0,0,0.0,177.19999999999843,si,6289.302680969238,True
135,272000,2000,30.36000000000002,151.8000000000001,0.05902503293807637,0,0,0,0,0,0.0,92.79999999999983,si,6345.952162981033,True
136,274000,2000,60.96000000000009,304.80000000000047,0.04940944881889764,0,0,0,0,0,0.0,184.79999999999833,si,6401.318424940109,True
137,276000,2000,75.96000000000005,379.80000000000024,0.056503422854133234,0,0,0,0,0,0.0,232.79999999999725,si,6457.462851047516,True
138,278000,2000,42.84000000000005,214.20000000000027,0.050793650793650835,0,0,0,0,0,0.0,131.19999999999942,si,6511.233908891678,True
139,280000,2000,33.60000000000003,168.00000000000014,0.05988095238095226,0,0,0,0,0,0.0,103.99999999999972,si,6565.170640945435,True
140,282000,2000,14.039999999999996,70.19999999999997,0.04843304843304885,0,0,0,0,0,0.0,43.200000000000095,si,6620.24720621109,True
141,284000,2000,15.199999999999994,75.99999999999997,0.13736842105263158,0,0,0,0,0,0.0,48.00000000000012,si,6676.262172937393,True
142,286000,2000,17.919999999999995,89.59999999999998,0.07232142857142865,0,0,0,0,0,0.0,57.60000000000017,si,6733.249753952026,True
143,288000,2000,26.24000000000001,131.20000000000005,0.110670731707317,0,0,0,0,0,0.0,79.19999999999999,si,6784.876430988312,True
144,290000,2000,10.919999999999996,54.59999999999998,0.08717948717948731,0,0,0,0,0,0.0,33.600000000000044,si,6841.916530847549,True
145,292000,2000,26.72000000000001,133.60000000000005,0.04895209580838311,0,0,0,0,0,0.0,81.59999999999997,si,6897.877272129059,True
146,294000,2000,18.72,93.6,0.06901709401709422,0,0,0,0,0,0.0,57.60000000000017,si,6954.681307792664,True
147,296000,2000,78.36000000000004,391.8000000000002,0.04476773864216432,0,0,0,0,0,0.0,236.7999999999974,si,7009.386834859848,True
148,298000,2000,68.44000000000008,342.20000000000044,0.06142606662770245,0,0,0,0,0,0.0,211.19999999999766,si,7064.678381919861,True
149,300000,2000,59.36000000000009,296.80000000000047,0.057345013477088536,0,0,0,0,0,0.0,180.7999999999985,si,7113.897104740143,True
150,302000,2000,34.32000000000003,171.60000000000014,0.08123543123543131,0,0,0,0,0,0.0,105.59999999999968,si,7168.512993097305,True
151,304000,2000,79.04,395.20000000000005,0.04331983805668038,0,0,0,0,0,0.0,239.19999999999726,si,7223.583904981613,True
152,306000,2000,45.44000000000007,227.20000000000033,0.08001760563380289,0,0,0,0,0,0.0,139.1999999999992,si,7279.818575143814,True
153,308000,2000,35.88000000000004,179.4000000000002,0.04169453734671125,0,0,0,0,0,0.0,110.39999999999962,si,7334.906361103058,True
154,310000,2000,75.64000000000003,378.20000000000016,0.04341618191433061,0,0,0,0,0,0.0,231.19999999999735,si,7385.708028793335,True
155,312000,2000,100.43999999999991,502.19999999999953,0.10083632019115818,0,0,0,0,0,0.0,303.1999999999992,si,7442.036437034607,True
156,314000,2000,84.43999999999998,422.19999999999993,0.06262434864992872,0,0,0,0,0,0.0,255.19999999999695,si,7497.43358206749,True
157,316000,2000,42.40000000000005,212.00000000000026,0.11773584905660384,0,0,0,0,0,0.0,127.99999999999955,si,7553.773679018021,True
158,318000,2000,120.35999999999987,601.7999999999994,0.06626786307743426,0,0,0,0,0,0.0,360.80000000000064,si,7610.071996927261,True
159,320000,2000,215.7599999999987,1078.7999999999936,0.07291434927697504,0,0,0,0,0,0.0,644.8000000000168,si,7660.169039011002,True
160,322000,2000,101.55999999999992,507.7999999999996,0.08802678219771587,0,0,0,0,0,0.0,308.7999999999991,si,7716.078285932541,True
161,324000,2000,254.75999999999868,1273.7999999999934,0.058659130161721196,0,0,0,0,0,0.0,752.8000000000246,si,7772.028287887573,True
162,326000,2000,262.5199999999992,1312.5999999999958,0.1042511046777399,0,0,0,0,0,0.0,789.6000000000291,si,7827.709436893463,True
163,328000,2000,67.76000000000006,338.8000000000003,0.05897284533648106,0,0,0,0,0,0.0,204.79999999999814,si,7883.8213539123535,True
164,330000,2000,67.48000000000006,337.4000000000003,0.07125074096028405,0,0,0,0,0,0.0,206.3999999999978,si,7938.8767421245575,True
165,332000,2000,69.08000000000008,345.40000000000043,0.04516502605674533,0,0,0,0,0,0.0,210.3999999999977,si,7990.061691045761,True
166,334000,2000,95.31999999999996,476.5999999999998,0.03390684011749934,0,0,0,0,0,0.0,285.5999999999978,si,8046.021598815918,True
167,336000,2000,106.2799999999999,531.3999999999995,0.06590139254798677,0,0,0,0,0,0.0,318.3999999999995,si,8102.035014152527,True
168,338000,2000,223.47999999999882,1117.3999999999942,0.08641489171290506,0,0,0,0,0,0.0,670.4000000000185,si,8159.154989004135,True
169,340000,2000,73.60000000000005,368.0000000000002,0.04592391304347809,0,0,0,0,0,0.0,223.99999999999758,si,8215.624507904053,True
170,342000,2000,73.56000000000003,367.8000000000002,0.05524741707449676,0,0,0,0,0,0.0,224.79999999999748,si,8266.28466296196,True
171,344000,2000,60.96000000000007,304.80000000000035,0.07578740157480279,0,0,0,0,0,0.0,184.79999999999845,si,8322.366595029831,True
172,346000,2000,38.16000000000004,190.80000000000018,0.05387840670859556,0,0,0,0,0,0.0,116.79999999999957,si,8378.30067896843,True
173,348000,2000,27.400000000000016,137.00000000000009,0.05795620437956206,0,0,0,0,0,0.0,83.99999999999994,si,8434.919681072235,True
174,350000,2000,78.72,393.6,0.05858739837398308,0,0,0,0,0,0.0,237.5999999999974,si,8491.050498008728,True
175,352000,2000,182.51999999999896,912.5999999999948,0.13922857769011632,0,0,0,0,0,0.0,553.6000000000114,si,8542.40857386589,True
176,354000,2000,421.4000000000009,2107.0000000000045,0.2097104888467045,0,0,0,0,0,0.0,1256.0000000000166,si,8598.740885019302,True
177,356000,2000,311.7199999999988,1558.5999999999938,0.21702810214295054,0,0,0,0,0,0.0,929.6000000000369,si,8655.254073143005,True
178,358000,2000,237.07999999999885,1185.3999999999942,0.1541083178673872,0,0,0,0,0,0.0,710.4000000000215,si,8711.598555088043,True
179,360000,2000,63.120000000000076,315.60000000000036,0.1036755386565269,0,0,0,0,0,0.0,193.59999999999806,si,8767.767148017883,True
180,362000,2000,401.80000000000155,2009.0000000000077,0.23838725734196564,0,0,0,0,0,0.0,1220.0000000000136,si,8824.198724031448,True
181,364000,2000,120.15999999999977,600.7999999999988,0.19221038615179742,0,0,0,0,0,0.0,360.8000000000018,si,8875.391916036606,True
182,366000,2000,36.960000000000036,184.80000000000018,0.10292207792207786,0,0,0,0,0,0.0,112.79999999999961,si,8933.316244840622,True
183,368000,2000,40.76000000000005,203.80000000000024,0.0591756624141313,0,0,0,0,0,0.0,124.79999999999947,si,8991.41758799553,True
184,370000,2000,90.63999999999992,453.1999999999996,0.08967343336275313,0,0,0,0,0,0.0,275.1999999999977,si,9047.873510837555,True
185,372000,2000,154.19999999999942,770.999999999997,0.06287937743190652,0,0,0,0,0,0.0,460.0000000000057,si,9103.634983778,True
186,374000,2000,65.08000000000008,325.40000000000043,0.07074370006146258,0,0,0,0,0,0.0,198.39999999999807,si,9154.554587125778,True
187,376000,2000,100.1999999999999,500.99999999999955,0.10011976047904181,0,0,0,0,0,0.0,299.99999999999926,si,9210.631478071213,True
188,378000,2000,328.5999999999998,1642.9999999999989,0.1366768107121148,0,0,0,0,0,0.0,988.0000000000433,si,9267.178405046463,True
189,380000,2000,281.51999999999873,1407.5999999999935,0.15416311452117193,0,0,0,0,0,0.0,833.6000000000266,si,9322.36950802803,True
190,382000,2000,497.36000000000314,2486.8000000000156,0.1412819687952409,0,0,0,0,0,0.0,1468.7999999999802,si,9377.368982076645,True
191,384000,2000,239.6399999999988,1198.199999999994,0.10635953930896447,0,0,0,0,0,0.0,719.2000000000234,si,9428.30065703392,True
192,386000,2000,123.19999999999978,615.9999999999989,0.07701298701298676,0,0,0,0,0,0.0,372.00000000000136,si,9484.906492948532,True
193,388000,2000,85.71999999999996,428.5999999999998,0.0798880074661692,0,0,0,0,0,0.0,261.5999999999971,si,9540.532912015915,True
194,390000,2000,202.55999999999887,1012.7999999999943,0.10535150078988953,0,0,0,0,0,0.0,612.8000000000148,si,9596.359477043152,True
195,392000,2000,7.2799999999999985,36.39999999999999,0.09340659340659374,0,0,0,0,0,0.0,22.400000000000006,si,9651.558944940567,True
196,394000,2000,403.76000000000045,2018.8000000000022,0.20124826629681247,0,0,0,0,0,0.0,1204.800000000016,si,9707.510136127472,True
197,396000,2000,390.96000000000083,1954.800000000004,0.24925312052384418,0,0,0,0,0,0.0,1196.8000000000188,si,9758.825609922409,True
198,398000,2000,263.7199999999981,1318.5999999999904,0.23807068102533124,0,0,0,0,0,0.0,809.6000000000349,si,9814.297228097916,True
199,400000,2000,209.23999999999901,1046.199999999995,0.15192123876887864,0,0,0,0,0,0.0,631.2000000000164,si,9870.266093969345,True
200,402000,2000,604.2400000000061,3021.2000000000307,0.22625446842314267,0,0,0,0,0,0.0,1827.1999999999366,si,9927.026113986969,True
201,404000,2000,49.480000000000075,247.40000000000038,0.06499595796281343,0,0,0,0,0,0.0,150.399999999999,si,9984.088469028473,True
202,406000,2000,131.83999999999966,659.1999999999983,0.10916262135922294,0,0,0,0,0,0.0,395.2000000000024,si,10034.326827049255,True
203,408000,2000,119.87999999999977,599.3999999999988,0.08024691358024638,0,0,0,0,0,0.0,354.4000000000018,si,10091.079340934753,True
204,410000,2000,24.64000000000001,123.20000000000006,0.17451298701298712,0,0,0,0,0,0.0,75.20000000000005,si,10145.886883974075,True
205,412000,2000,223.83999999999895,1119.1999999999948,0.12249821300929264,0,0,0,0,0,0.0,667.2000000000165,si,10200.510494947433,True
