episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-2055.0,-10275.0,0.46371428571428575,0,0,0,0,0,12.676209926605225,True
1,4000,2000,-1461.0,-7305.0,0.47646511627906984,0,0,0,0,0,27.23860001564026,True
2,6000,2000,-1012.6,-5063.0,0.5288956127080182,0,0,0,0,0,42.252989053726196,True
3,8000,2000,-768.4,-3842.0,0.47142199723884026,0,0,0,0,0,56.53226709365845,True
4,10000,2000,-539.8,-2699.0,0.28517823639774864,0,0,0,0,0,71.11008214950562,True
5,12000,2000,23.6,118.0,0.3683168316831684,0,0,0,0,0,84.46034002304077,True
6,14000,2000,160.4,802.0,0.06882793017456357,0,0,0,0,0,99.36166000366211,True
7,16000,2000,132.8,664.0,0.286144578313253,0,0,0,0,0,113.84606122970581,True
8,18000,2000,198.0,990.0,0.0698989898989899,0,0,0,0,0,128.4944179058075,True
9,20000,2000,212.0,1060.0,0.041886792452830335,0,0,0,0,0,142.84638500213623,True
10,22000,2000,228.8,1144.0,0.11888111888111896,0,0,0,0,0,155.93322491645813,True
11,24000,2000,194.6,973.0,0.08838643371017474,0,0,0,0,0,170.5701389312744,True
12,26000,2000,199.0,995.0,0.04422110552763825,0,0,0,0,0,185.70861291885376,True
13,28000,2000,231.0,1155.0,0.08277056277056283,0,0,0,0,0,200.6110920906067,True
14,30000,2000,233.8,1169.0,0.06056458511548346,0,0,0,0,0,215.6768980026245,True
15,32000,2000,235.8,1179.0,0.09431721798134007,0,0,0,0,0,229.3944890499115,True
16,34000,2000,212.8,1064.0,0.106015037593985,0,0,0,0,0,244.47616314888,True
17,36000,2000,212.0,1060.0,0.08905660377358493,0,0,0,0,0,260.1649339199066,True
18,38000,2000,229.2,1146.0,0.05759162303664933,0,0,0,0,0,275.56475496292114,True
19,40000,2000,252.6,1263.0,0.03737133808392712,0,0,0,0,0,290.7240369319916,True
20,42000,2000,242.4,1212.0,0.09471947194719466,0,0,0,0,0,306.1579761505127,True
21,44000,2000,171.0,855.0,0.08140350877192981,0,0,0,0,0,320.5730929374695,True
22,46000,2000,150.2,751.0,0.07989347536617841,0,0,0,0,0,336.45274901390076,True
23,48000,2000,202.0,1010.0,0.07049504950495056,0,0,0,0,0,351.9787268638611,True
24,50000,2000,122.6,613.0,0.05807504078303438,0,0,0,0,0,368.089506149292,True
25,52000,2000,153.4,767.0,0.07144719687092582,0,0,0,0,0,383.933956861496,True
26,54000,2000,205.8,1029.0,0.03070942662779408,0,0,0,0,0,398.4153139591217,True
27,56000,2000,84.6,423.0,0.15602836879432624,0,0,0,0,0,414.6405260562897,True
28,58000,2000,223.4,1117.0,0.09489704565801249,0,0,0,0,0,430.9635319709778,True
29,60000,2000,153.0,765.0,0.1301960784313725,0,0,0,0,0,447.5026640892029,True
30,62000,2000,143.2,716.0,0.0715083798882683,0,0,0,0,0,464.0552771091461,True
31,64000,2000,86.2,431.0,0.12436194895591646,0,0,0,0,0,479.6037631034851,True
32,66000,2000,127.4,637.0,0.047095761381475754,0,0,0,0,0,496.31207609176636,True
33,68000,2000,131.2,656.0,0.024390243902439046,0,0,0,0,0,512.9283089637756,True
34,70000,2000,111.4,557.0,0.12064631956912031,0,0,0,0,0,529.6860291957855,True
35,72000,2000,103.8,519.0,0.11021194605009632,0,0,0,0,0,546.4747531414032,True
36,74000,2000,157.6,788.0,0.06852791878172604,0,0,0,0,0,563.1385128498077,True
37,76000,2000,189.0,945.0,0.1405291005291005,0,0,0,0,0,578.1147220134735,True
38,78000,2000,102.6,513.0,0.15282651072124764,0,0,0,0,0,595.7941799163818,True
39,80000,2000,110.6,553.0,0.07594936708860756,0,0,0,0,0,612.2685980796814,True
40,82000,2000,156.4,782.0,0.1421994884910487,0,0,0,0,0,628.7771289348602,True
41,84000,2000,109.6,548.0,0.1430656934306569,0,0,0,0,0,645.4519958496094,True
42,86000,2000,145.8,729.0,0.08504801097393688,0,0,0,0,0,660.9526500701904,True
43,88000,2000,95.2,476.0,0.13613445378151257,0,0,0,0,0,677.750627040863,True
44,90000,2000,116.4,582.0,0.06460481099656357,0,0,0,0,0,694.555783033371,True
45,92000,2000,70.4,352.0,0.10113636363636358,0,0,0,0,0,711.4725918769836,True
46,94000,2000,57.8,289.0,0.037370242214533,0,0,0,0,0,728.2200839519501,True
47,96000,2000,75.6,378.0,0.10370370370370385,0,0,0,0,0,743.8718621730804,True
48,98000,2000,75.0,375.0,0.13013333333333343,0,0,0,0,0,760.8642430305481,True
49,100000,2000,102.8,514.0,0.13618677042801552,0,0,0,0,0,777.6980171203613,True
50,102000,2000,100.2,501.0,0.1349301397205589,0,0,0,0,0,794.4736521244049,True
51,104000,2000,85.0,425.0,0.0696470588235294,0,0,0,0,0,811.3397262096405,True
52,106000,2000,238.0,1190.0,0.29142857142857137,0,0,0,0,0,827.2561528682709,True
53,108000,2000,101.6,508.0,0.0921259842519686,0,0,0,0,0,842.375342130661,True
54,110000,2000,71.0,355.0,0.11267605633802824,0,0,0,0,0,858.887845993042,True
55,112000,2000,122.2,611.0,0.18330605564648117,0,0,0,0,0,875.1529338359833,True
56,114000,2000,66.6,333.0,0.09849849849849845,0,0,0,0,0,891.5795772075653,True
57,116000,2000,60.6,303.0,0.029042904290428995,0,0,0,0,0,907.987025976181,True
58,118000,2000,82.6,413.0,0.10750605326876528,0,0,0,0,0,923.1414129734039,True
59,120000,2000,76.8,384.0,0.20833333333333348,0,0,0,0,0,939.2062358856201,True
60,122000,2000,87.2,436.0,0.13119266055045875,0,0,0,0,0,955.5762310028076,True
61,124000,2000,84.4,422.0,0.1545023696682466,0,0,0,0,0,971.7193648815155,True
62,126000,2000,99.2,496.0,0.1362903225806451,0,0,0,0,0,987.6889109611511,True
63,128000,2000,125.2,626.0,0.11437699680511182,0,0,0,0,0,1002.348906993866,True
64,130000,2000,65.4,327.0,0.10152905198776763,0,0,0,0,0,1018.6149809360504,True
65,132000,2000,90.8,454.0,0.17268722466960362,0,0,0,0,0,1034.628250837326,True
66,134000,2000,75.6,378.0,0.27407407407407414,0,0,0,0,0,1050.805899143219,True
67,136000,2000,175.0,875.0,0.11291428571428574,0,0,0,0,0,1065.955612897873,True
68,138000,2000,85.0,425.0,0.14588235294117657,0,0,0,0,0,1082.0631160736084,True
69,140000,2000,77.4,387.0,0.09095607235142134,0,0,0,0,0,1096.9290041923523,True
70,142000,2000,86.8,434.0,0.23133640552995405,0,0,0,0,0,1113.0552830696106,True
71,144000,2000,78.4,392.0,0.0765306122448981,0,0,0,0,0,1129.1235790252686,True
72,146000,2000,127.2,636.0,0.16352201257861632,0,0,0,0,0,1144.887135028839,True
73,148000,2000,147.6,738.0,0.07967479674796762,0,0,0,0,0,1160.8359701633453,True
74,150000,2000,93.4,467.0,0.08993576017130622,0,0,0,0,0,1173.990326166153,True
75,152000,2000,149.8,749.0,0.09773030707610153,0,0,0,0,0,1189.8986339569092,True
76,154000,2000,120.6,603.0,0.12935323383084585,0,0,0,0,0,1205.826924085617,True
77,156000,2000,87.0,435.0,0.3034482758620689,0,0,0,0,0,1221.9715662002563,True
78,158000,2000,94.8,474.0,0.19662447257383975,0,0,0,0,0,1237.997967004776,True
79,160000,2000,87.4,437.0,0.11990846681922207,0,0,0,0,0,1253.0277681350708,True
80,162000,2000,81.4,407.0,0.2034398034398035,0,0,0,0,0,1269.2307710647583,True
81,164000,2000,92.4,462.0,0.21038961038961035,0,0,0,0,0,1285.3739149570465,True
82,166000,2000,101.0,505.0,0.05623762376237629,0,0,0,0,0,1301.6180429458618,True
83,168000,2000,81.2,406.0,0.1418719211822661,0,0,0,0,0,1317.8620419502258,True
84,170000,2000,119.6,598.0,0.14648829431438126,0,0,0,0,0,1334.1717960834503,True
85,172000,2000,97.8,489.0,0.1128834355828221,0,0,0,0,0,1349.2453300952911,True
86,174000,2000,124.0,620.0,0.24967741935483878,0,0,0,0,0,1365.2633438110352,True
87,176000,2000,99.8,499.0,0.1571142284569138,0,0,0,0,0,1381.5979919433594,True
88,178000,2000,64.8,324.0,0.28148148148148144,0,0,0,0,0,1397.9420199394226,True
89,180000,2000,111.6,558.0,0.13906810035842287,0,0,0,0,0,1414.2222180366516,True
90,182000,2000,92.4,462.0,0.13246753246753262,0,0,0,0,0,1429.1425559520721,True
91,184000,2000,104.8,524.0,0.23129770992366416,0,0,0,0,0,1445.3715970516205,True
92,186000,2000,126.0,630.0,0.401904761904762,0,0,0,0,0,1461.4160451889038,True
93,188000,2000,80.4,402.0,0.12437810945273631,0,0,0,0,0,1477.9015018939972,True
94,190000,2000,78.0,390.0,0.14051282051282055,0,0,0,0,0,1494.789806842804,True
95,192000,2000,67.6,338.0,0.23905325443786984,0,0,0,0,0,1509.9228329658508,True
96,194000,2000,84.6,423.0,0.24113475177304977,0,0,0,0,0,1526.412653207779,True
97,196000,2000,84.6,423.0,0.13900709219858154,0,0,0,0,0,1542.9122309684753,True
98,198000,2000,109.2,546.0,0.3098901098901099,0,0,0,0,0,1559.1575450897217,True
99,200000,2000,83.6,418.0,0.08421052631578951,0,0,0,0,0,1575.5614359378815,True
100,202000,2000,84.4,422.0,0.1431279620853081,0,0,0,0,0,1591.819214105606,True
101,204000,2000,75.6,378.0,0.20423280423280432,0,0,0,0,0,1606.9373230934143,True
102,206000,2000,92.0,460.0,0.1200000000000001,0,0,0,0,0,1623.275276184082,True
103,208000,2000,70.4,352.0,0.07272727272727275,0,0,0,0,0,1639.7544960975647,True
