episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,time_seconds,time_limit
0,2000,2000,-1642.2,-8211.0,0.4269392663860494,0,0,0,0,0,11.16373610496521,True
1,4000,2000,-669.0,-3345.0,0.44913857677902636,0,0,0,0,0,24.322627067565918,True
2,6000,2000,-364.8,-1824.0,0.5316964285714285,0,0,0,0,0,38.347317934036255,True
3,8000,2000,-323.2,-1616.0,0.4555669050051072,0,0,0,0,0,51.40097999572754,True
4,10000,2000,-105.0,-525.0,0.2995555555555556,0,0,0,0,0,64.76134014129639,True
5,12000,2000,4.0,20.0,0.3832558139534885,0,0,0,0,0,77.03494596481323,True
6,14000,2000,-12.2,-61.0,0.22687927107061512,0,0,0,0,0,90.47473883628845,True
7,16000,2000,-5.0,-25.0,0.21743589743589742,0,0,0,0,0,103.71550989151001,True
8,18000,2000,-6.0,-30.0,0.21714285714285708,0,0,0,0,0,116.87892293930054,True
9,20000,2000,-7.8,-39.0,0.20612244897959187,0,0,0,0,0,129.99539494514465,True
10,22000,2000,0.4,2.0,0.40000000000000013,0,0,0,0,0,142.03756499290466,True
11,24000,2000,0.0,0.0,0.0,0,0,0,0,0,155.20956206321716,True
12,26000,2000,1.0,5.0,0.32000000000000006,0,0,0,0,0,168.4404091835022,True
13,28000,2000,3.2,16.0,0.2250000000000001,0,0,0,0,0,181.7769000530243,True
14,30000,2000,4.0,20.0,0.26,0,0,0,0,0,195.45194292068481,True
15,32000,2000,1.6,8.0,0.40000000000000013,0,0,0,0,0,207.37971997261047,True
16,34000,2000,0.0,0.0,0.0,0,0,0,0,0,220.49615097045898,True
17,36000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,233.67618894577026,True
18,38000,2000,0.0,0.0,0.0,0,0,0,0,0,246.85038900375366,True
19,40000,2000,0.2,1.0,0.40000000000000013,0,0,0,0,0,259.9173171520233,True
20,42000,2000,0.0,0.0,0.0,0,0,0,0,0,273.0327060222626,True
21,44000,2000,-0.4,-2.0,0.40000000000000013,0,0,0,0,0,284.8887929916382,True
22,46000,2000,0.0,0.0,0.0,0,0,0,0,0,298.2806489467621,True
23,48000,2000,0.6,3.0,0.6666666666666667,0,0,0,0,0,311.5694031715393,True
24,50000,2000,3.6,18.0,0.288888888888889,0,0,0,0,0,324.8141670227051,True
25,52000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,337.8837170600891,True
26,54000,2000,0.2,1.0,0.8,0,0,0,0,0,350.0397617816925,True
27,56000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,363.5270981788635,True
28,58000,2000,1.0,5.0,0.43999999999999995,0,0,0,0,0,376.81452322006226,True
29,60000,2000,-9.8,-49.0,0.20895522388059695,0,0,0,0,0,390.0532100200653,True
30,62000,2000,-0.2,-1.0,0.19999999999999996,0,0,0,0,0,403.2621328830719,True
31,64000,2000,0.0,0.0,0.0,0,0,0,0,0,415.26945781707764,True
32,66000,2000,0.0,0.0,0.0,0,0,0,0,0,428.4990918636322,True
33,68000,2000,5.4,27.0,0.3555555555555556,0,0,0,0,0,441.91940808296204,True
34,70000,2000,2.0,10.0,0.28,0,0,0,0,0,455.1251609325409,True
35,72000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,468.50565099716187,True
36,74000,2000,5.8,29.0,0.17931034482758634,0,0,0,0,0,481.9170780181885,True
37,76000,2000,3.2,16.0,0.32499999999999996,0,0,0,0,0,493.92242407798767,True
38,78000,2000,-7.8,-39.0,0.20696517412935322,0,0,0,0,0,507.23679208755493,True
39,80000,2000,0.0,0.0,0.0,0,0,0,0,0,520.5341010093689,True
40,82000,2000,0.4,2.0,0.6000000000000001,0,0,0,0,0,533.8101449012756,True
41,84000,2000,0.0,0.0,0.0,0,0,0,0,0,547.0654399394989,True
