episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,ia_penalty_sum,si_bonus_sum,condition,time_seconds,time_limit
60,122000,2000,1229.9199999999885,6149.599999999942,0.30643985362808723,0,0,0,0,0,0.0,18023.600000000362,si,1024.0726299285889,True
61,124000,2000,3080.8399999999947,15404.199999999973,0.4001583683063348,0,0,0,0,0,0.0,55439.19999999481,si,1042.2902948856354,True
62,126000,2000,3531.560000000033,17657.800000000167,0.48324189953712016,0,0,0,0,0,0.0,63126.79999999305,si,1059.3880047798157,True
63,128000,2000,4814.120000000017,24070.600000000086,0.5745755243221664,0,0,0,0,0,0.0,145069.60000000283,si,1075.4441556930542,True
64,130000,2000,6096.000000000034,30480.000000000167,0.30919064881920777,0,0,0,0,0,0.0,145226.00000000084,si,1092.8086757659912,True
65,132000,2000,5450.520000000031,27252.60000000016,0.41735577653364664,0,0,0,0,0,0.0,182655.5999999969,si,1110.2230188846588,True
66,134000,2000,6156.120000000037,30780.600000000188,0.2947940180751265,0,0,0,0,0,0.0,189111.59999999727,si,1127.5463478565216,True
67,136000,2000,4437.239999999998,22186.19999999999,0.578992577110012,0,0,0,0,0,0.0,141081.20000000016,si,1144.7729136943817,True
68,138000,2000,3873.7199999999852,19368.599999999926,0.25284863162830806,0,0,0,0,0,0.0,85919.6,si,1161.872929573059,True
69,140000,2000,-7352.600000000008,-36763.00000000004,0.3598224556517531,0,0,0,0,0,0.0,238753.99999999654,si,1177.3394138813019,True
70,142000,2000,-10195.279999999977,-50976.399999999885,0.24601212346605839,0,0,0,0,0,0.0,218881.59999999663,si,1194.4531619548798,True
71,144000,2000,5585.400000000009,27927.000000000044,0.4225758624402103,0,0,0,0,0,0.0,185327.99999999764,si,1211.4574718475342,True
72,146000,2000,4328.879999999997,21644.399999999987,0.45287084473885764,0,0,0,0,0,0.0,152992.3999999994,si,1228.3906388282776,True
73,148000,2000,3580.7999999999834,17903.999999999916,0.2870191770067243,0,0,0,0,0,0.0,193331.99999999863,si,1245.085459947586,True
74,150000,2000,-7967.639999999992,-39838.19999999996,0.33647097034304463,0,0,0,0,0,0.0,251034.79999999717,si,1260.1111707687378,True
75,152000,2000,5236.5600000000195,26182.800000000097,0.30421504489610407,0,0,0,0,0,0.0,126646.7999999994,si,1276.8844957351685,True
76,154000,2000,4099.2000000000135,20496.00000000007,0.25804510548589743,0,0,0,0,0,0.0,201333.999999995,si,1293.813452720642,True
77,156000,2000,5533.080000000034,27665.40000000017,0.36700906646531783,0,0,0,0,0,0.0,184000.3999999971,si,1310.9376907348633,True
78,158000,2000,3821.7999999999797,19108.999999999898,0.3772892023444896,0,0,0,0,0,0.0,221839.99999999633,si,1328.1544308662415,True
79,160000,2000,5857.200000000029,29286.000000000146,0.30909711229374137,0,0,0,0,0,0.0,228361.99999999665,si,1344.6049857139587,True
80,162000,2000,4539.80000000001,22699.00000000005,0.3297618289086326,0,0,0,0,0,0.0,185945.9999999977,si,1361.7895369529724,True
81,164000,2000,3305.3200000000825,16526.600000000413,0.34728862846244346,0,0,0,0,0,0.0,217325.59999999747,si,1379.731491804123,True
82,166000,2000,2979.12000000005,14895.60000000025,0.34467370231392325,0,0,0,0,0,0.0,236871.59999999747,si,1400.1577746868134,True
83,168000,2000,5054.760000000002,25273.80000000001,0.3786431119491298,0,0,0,0,0,0.0,196882.79999999853,si,1422.614005804062,True
84,170000,2000,7652.160000000013,38260.80000000006,0.22193802831629017,0,0,0,0,0,0.0,193470.79999999958,si,1444.3924617767334,True
85,172000,2000,-41.1199999999968,-205.599999999984,0.3418680350282999,0,0,0,0,0,0.0,210434.40000000002,si,1462.882206916809,True
86,174000,2000,-1989.3200000000002,-9946.6,0.21502209131075078,0,0,0,0,0,0.0,94.39999999999982,si,1483.4510967731476,True
87,176000,2000,9910.439999999997,49552.19999999998,0.2308698422635349,0,0,0,0,0,0.0,174885.19999999995,si,1503.497279882431,True
88,178000,2000,-1994.6799999999998,-9973.4,0.47937743190661264,0,0,0,0,0,0.0,13.599999999999994,si,1523.8291819095612,True
89,180000,2000,-1439.44,-7197.2,0.22686263569395493,0,0,0,0,0,0.0,8598.800000000003,si,1544.1428117752075,True
90,182000,2000,-1934.4,-9672.0,0.21284582571602684,0,0,0,0,0,0.0,924.0000000000002,si,1562.8212249279022,True
91,184000,2000,9880.159999999782,49400.799999998904,0.31173155494322846,0,0,0,0,0,0.0,158408.80000000398,si,1583.4538888931274,True
92,186000,2000,-2000.0,-10000.0,nan,0,0,0,0,0,0.0,0.0,si,1603.7741045951843,True
93,188000,2000,-2000.0,-10000.0,nan,0,0,0,0,0,0.0,0.0,si,1625.449397802353,True
94,190000,2000,10000.0,50000.0,0.19999999999999996,0,0,0,0,0,0.0,160000.0,si,1645.9585447311401,True
95,192000,2000,6000.0,30000.0,0.40000000000000013,0,0,0,0,0,0.0,240000.0,si,1664.524062871933,True
96,194000,2000,-2000.0,-10000.0,nan,0,0,0,0,0,0.0,0.0,si,1685.35484790802,True
97,196000,2000,-7159.0800000000745,-35795.40000000037,0.3000240424394762,0,0,0,0,0,0.0,134089.60000000414,si,1705.2400698661804,True
98,198000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1725.872041940689,True
99,200000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1748.1764657497406,True
100,202000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1769.9837968349457,True
101,204000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1789.6350798606873,True
102,206000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1811.1040678024292,True
103,208000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1831.8063127994537,True
104,210000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1853.6860177516937,True
105,212000,2000,0.12000000000000002,0.6000000000000001,0.19999999999999996,0,0,0,0,0,0.0,1.6,si,1874.9949178695679,True
106,214000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1894.1241488456726,True
107,216000,2000,0.36,1.7999999999999998,0.5999999999999996,0,0,0,0,0,0.0,4.800000000000001,si,1915.7398557662964,True
108,218000,2000,5.960000000000003,29.80000000000001,0.20339880821010836,0,0,0,0,0,0.0,82.79999999999997,si,1936.1467399597168,True
109,220000,2000,11.680000000000001,58.400000000000006,0.391439688715953,0,0,0,0,0,0.0,162.39999999999992,si,1956.8075456619263,True
110,222000,2000,174.36000000000013,871.8000000000006,0.23409268515651505,0,0,0,0,0,0.0,2434.79999999999,si,1977.2070398330688,True
111,224000,2000,709.2000000000023,3546.0000000000114,0.3398702763677355,0,0,0,0,0,0.0,11180.000000000433,si,1995.8145127296448,True
112,226000,2000,1237.4399999999964,6187.1999999999825,0.33222798325951963,0,0,0,0,0,0.0,20283.200000000852,si,2016.334154844284,True
113,228000,2000,2209.9599999999564,11049.799999999783,0.3202577479857325,0,0,0,0,0,0.0,41906.7999999964,si,2036.9984707832336,True
114,230000,2000,2159.279999999971,10796.399999999856,0.5204557795078881,0,0,0,0,0,0.0,40546.39999999781,si,2058.8330879211426,True
115,232000,2000,2017.719999999995,10088.599999999975,0.4679995242154489,0,0,0,0,0,0.0,45813.59999999713,si,2079.194605588913,True
116,234000,2000,1673.0799999999813,8365.399999999907,0.28126531812685984,0,0,0,0,0,0.0,49232.39999999665,si,2100.1247758865356,True
117,236000,2000,1294.9599999999814,6474.7999999999065,0.2768523645290606,0,0,0,0,0,0.0,35084.79999999921,si,2118.776315689087,True
118,238000,2000,1522.4399999999841,7612.199999999921,0.4372889265774629,0,0,0,0,0,0.0,38001.199999999095,si,2139.867948770523,True
119,240000,2000,1302.5199999999998,6512.5999999999985,0.23274575438380807,0,0,0,0,0,0.0,32823.59999999969,si,2160.6894907951355,True
120,242000,2000,2434.639999999994,12173.19999999997,0.4337761093737169,0,0,0,0,0,0.0,47403.199999995195,si,2181.3991239070892,True
121,244000,2000,1544.1999999999862,7720.999999999931,0.3817373438906684,0,0,0,0,0,0.0,27195.99999999931,si,2201.9284937381744,True
122,246000,2000,1484.2399999999864,7421.199999999932,0.33340611496446737,0,0,0,0,0,0.0,24193.199999999983,si,2220.52565574646,True
123,248000,2000,1033.519999999999,5167.599999999995,0.3253905581952117,0,0,0,0,0,0.0,17215.600000001523,si,2240.8147728443146,True
124,250000,2000,1797.879999999987,8989.399999999934,0.4405567699738193,0,0,0,0,0,0.0,34262.39999999942,si,2261.685120820999,True
125,252000,2000,1849.9599999999707,9249.799999999854,0.25777376652494977,0,0,0,0,0,0.0,52784.79999999492,si,2282.7086856365204,True
126,254000,2000,1879.2799999999897,9396.399999999949,0.34094546847728857,0,0,0,0,0,0.0,45728.39999999746,si,2303.6328997612,True
127,256000,2000,1489.9599999999705,7449.799999999853,0.4414382926893885,0,0,0,0,0,0.0,38714.79999999837,si,2322.644001722336,True
128,258000,2000,2051.239999999991,10256.199999999955,0.30647399892875793,0,0,0,0,0,0.0,46427.19999999994,si,2344.0919167995453,True
129,260000,2000,1441.2799999999834,7206.399999999917,0.4169182494553574,0,0,0,0,0,0.0,39458.399999999594,si,2364.8180809020996,True
130,262000,2000,858.7600000000053,4293.800000000027,0.2463132889282178,0,0,0,0,0,0.0,18724.800000000614,si,2385.3456466197968,True
131,264000,2000,1221.1199999999976,6105.599999999988,0.24897471174003916,0,0,0,0,0,0.0,19381.600000000963,si,2405.846243619919,True
132,266000,2000,1801.0399999999695,9005.199999999848,0.27408608359614073,0,0,0,0,0,0.0,31391.19999999958,si,2426.3723497390747,True
133,268000,2000,1336.440000000005,6682.200000000025,0.3310735985154545,0,0,0,0,0,0.0,22703.20000000066,si,2445.3066737651825,True
134,270000,2000,1224.440000000001,6122.200000000004,0.22634347130116117,0,0,0,0,0,0.0,21391.20000000072,si,2466.078908920288,True
135,272000,2000,1795.6399999999644,8978.199999999822,0.41896806557083255,0,0,0,0,0,0.0,32081.199999999593,si,2487.4187738895416,True
136,274000,2000,1778.2799999999722,8891.399999999861,0.4790423603410605,0,0,0,0,0,0.0,34980.39999999976,si,2507.8579907417297,True
137,276000,2000,1603.1999999999698,8015.999999999849,0.33740173165295917,0,0,0,0,0,0.0,31055.999999999807,si,2528.4318747520447,True
138,278000,2000,521.5200000000103,2607.6000000000518,0.2860834362169473,0,0,0,0,0,0.0,9761.600000000719,si,2546.855375766754,True
139,280000,2000,1406.799999999992,7033.99999999996,0.47850761881515735,0,0,0,0,0,0.0,23649.999999999687,si,2567.2357456684113,True
140,282000,2000,750.5599999999919,3752.7999999999593,0.29800705273568084,0,0,0,0,0,0.0,11624.800000000856,si,2587.932975769043,True
141,284000,2000,1194.680000000008,5973.40000000004,0.29441189272440593,0,0,0,0,0,0.0,19016.4000000011,si,2608.763492822647,True
142,286000,2000,812.0799999999876,4060.3999999999382,0.4584595895247985,0,0,0,0,0,0.0,14262.400000001804,si,2631.384528875351,True
143,288000,2000,831.1599999999919,4155.799999999959,0.4621793479946654,0,0,0,0,0,0.0,13042.800000001105,si,2650.337775707245,True
144,290000,2000,1404.119999999994,7020.59999999997,0.5748203636556808,0,0,0,0,0,0.0,22263.600000000413,si,2671.679186820984,True
145,292000,2000,1572.3599999999783,7861.799999999892,0.420606230934522,0,0,0,0,0,0.0,25548.799999999548,si,2692.983235836029,True
146,294000,2000,1321.2399999999984,6606.199999999992,0.3731400839645227,0,0,0,0,0,0.0,21057.200000000415,si,2714.2858498096466,True
147,296000,2000,1376.4399999999794,6882.199999999897,0.35921246471258295,0,0,0,0,0,0.0,22451.200000000652,si,2735.4052999019623,True
148,298000,2000,867.9599999999764,4339.799999999882,0.4188533453602916,0,0,0,0,0,0.0,14630.800000001847,si,2756.7888967990875,True
149,300000,2000,473.320000000007,2366.600000000035,0.38113203131399453,0,0,0,0,0,0.0,7037.6000000004315,si,2775.7762439250946,True
150,302000,2000,611.3200000000005,3056.6000000000026,0.3734446603805275,0,0,0,0,0,0.0,8827.600000000142,si,2796.7518038749695,True
151,304000,2000,522.5200000000008,2612.600000000004,0.3962747030620932,0,0,0,0,0,0.0,7759.600000000112,si,2817.669379711151,True
152,306000,2000,705.159999999988,3525.79999999994,0.3518245200789132,0,0,0,0,0,0.0,10196.800000000809,si,2838.6508107185364,True
153,308000,2000,541.2800000000032,2706.400000000016,0.30079950057816607,0,0,0,0,0,0.0,8174.4000000003425,si,2859.995961666107,True
154,310000,2000,136.00000000000006,680.0000000000003,0.36271546009016165,0,0,0,0,0,0.0,2095.999999999974,si,2879.0250029563904,True
155,312000,2000,130.9199999999999,654.5999999999996,0.3152932930301844,0,0,0,0,0,0.0,1823.5999999999694,si,2899.958727836609,True
156,314000,2000,126.28000000000038,631.4000000000019,0.45442941436197914,0,0,0,0,0,0.0,1890.3999999999714,si,2921.606731891632,True
157,316000,2000,762.4000000000017,3812.000000000008,0.415199512355229,0,0,0,0,0,0.0,11004.000000000702,si,2942.7493035793304,True
158,318000,2000,1475.1199999999938,7375.5999999999685,0.17025055588697935,0,0,0,0,0,0.0,22587.600000000133,si,2964.032249689102,True
159,320000,2000,461.7200000000106,2308.600000000053,0.4151186481303919,0,0,0,0,0,0.0,7439.600000000326,si,2983.5395686626434,True
160,322000,2000,191.36000000000135,956.8000000000068,0.29646805068751814,0,0,0,0,0,0.0,2714.799999999854,si,3004.857941865921,True
161,324000,2000,288.0000000000021,1440.0000000000105,0.2873719660898859,0,0,0,0,0,0.0,4115.999999999899,si,3026.0034816265106,True
162,326000,2000,446.48000000000263,2232.4000000000133,0.35748056632986946,0,0,0,0,0,0.0,6286.4000000000915,si,3048.0116317272186,True
163,328000,2000,163.27999999999875,816.3999999999937,0.21881430671239555,0,0,0,0,0,0.0,2324.3999999999082,si,3069.3880887031555,True
164,330000,2000,451.4800000000088,2257.4000000000437,0.3398324648769855,0,0,0,0,0,0.0,6480.400000000155,si,3090.6697368621826,True
165,332000,2000,180.12000000000012,900.6000000000006,0.3688704193426535,0,0,0,0,0,0.0,2621.599999999839,si,3109.880205631256,True
166,334000,2000,100.35999999999981,501.79999999999905,0.35681636115168947,0,0,0,0,0,0.0,1392.7999999999938,si,3131.402100801468,True
167,336000,2000,47.48000000000002,237.4000000000001,0.3607384242913345,0,0,0,0,0,0.0,656.4000000000021,si,3152.4238646030426,True
168,338000,2000,18.880000000000017,94.40000000000009,0.23293097386616668,0,0,0,0,0,0.0,258.3999999999982,si,3173.4401388168335,True
169,340000,2000,1.2000000000000002,6.000000000000001,0.5366666666666668,0,0,0,0,0,0.0,15.999999999999988,si,3195.296791791916,True
170,342000,2000,0.8400000000000001,4.2,0.3500000000000001,0,0,0,0,0,0.0,11.199999999999994,si,3214.4639108181,True
171,344000,2000,5.72,28.599999999999998,0.2019663535066638,0,0,0,0,0,0.0,79.6,si,3235.824342727661,True
172,346000,2000,6.320000000000002,31.600000000000012,0.20668560192265684,0,0,0,0,0,0.0,87.6,si,3257.332572698593,True
173,348000,2000,6.2000000000000055,31.00000000000003,0.20958751393534003,0,0,0,0,0,0.0,85.99999999999993,si,3278.7900598049164,True
174,350000,2000,1.8800000000000001,9.4,0.24864864864864833,0,0,0,0,0,0.0,14.39999999999999,si,3300.046891927719,True
175,352000,2000,6.480000000000004,32.40000000000002,0.20562884784520685,0,0,0,0,0,0.0,84.39999999999995,si,3319.5263237953186,True
176,354000,2000,0.7599999999999999,3.7999999999999994,0.241860465116279,0,0,0,0,0,0.0,4.8,si,3340.8267188072205,True
177,356000,2000,2.2,11.0,0.33090909090909104,0,0,0,0,0,0.0,7.999999999999997,si,3362.4842467308044,True
178,358000,2000,15.079999999999995,75.39999999999998,0.16233421750663157,0,0,0,0,0,0.0,46.40000000000011,si,3384.0467319488525,True
179,360000,2000,23.52000000000004,117.6000000000002,0.23366823867131403,0,0,0,0,0,0.0,135.59999999999926,si,3405.8303055763245,True
180,362000,2000,10.639999999999995,53.199999999999974,0.14060150375939884,0,0,0,0,0,0.0,35.20000000000005,si,3427.5732736587524,True
181,364000,2000,6.239999999999998,31.199999999999992,0.1416666666666666,0,0,0,0,0,0.0,19.199999999999996,si,3447.17685174942,True
182,366000,2000,10.239999999999998,51.19999999999999,0.09375,0,0,0,0,0,0.0,31.200000000000028,si,3468.63716673851,True
183,368000,2000,4.159999999999999,20.799999999999997,0.11442307692307696,0,0,0,0,0,0.0,12.799999999999992,si,3491.5358278751373,True
184,370000,2000,1.1599999999999997,5.799999999999999,0.30793650793650795,0,0,0,0,0,0.0,4.8,si,3513.012648820877,True
185,372000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,3534.635704755783,True
186,374000,2000,8.559999999999997,42.79999999999998,0.06915887850467306,0,0,0,0,0,0.0,28.800000000000026,si,3554.332531929016,True
187,376000,2000,3.1199999999999997,15.599999999999998,0.1743589743589744,0,0,0,0,0,0.0,9.599999999999996,si,3575.836385011673,True
188,378000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,3597.0922317504883,True
189,380000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3618.611163854599,True
190,382000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3640.0365056991577,True
191,384000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3659.6477518081665,True
192,386000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3680.9040067195892,True
193,388000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,3702.4433238506317,True
194,390000,2000,0.52,2.6,0.2615384615384617,0,0,0,0,0,0.0,1.6,si,3724.0220708847046,True
195,392000,2000,0.52,2.6,0.2615384615384617,0,0,0,0,0,0.0,1.6,si,3745.688999891281,True
196,394000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3767.2809767723083,True
197,396000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3786.7645807266235,True
198,398000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,3808.461940765381,True
199,400000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3830.2338507175446,True
200,402000,2000,0.12000000000000002,0.6000000000000001,0.19999999999999996,0,0,0,0,0,0.0,1.6,si,3851.8504209518433,True
201,404000,2000,1.04,5.2,0.19615384615384635,0,0,0,0,0,0.0,3.2,si,3873.5284337997437,True
202,406000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3893.1606509685516,True
203,408000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3914.806083679199,True
204,410000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3937.227604866028,True
205,412000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3958.8130266666412,True
206,414000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3980.3755536079407,True
207,416000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4000.020920753479,True
208,418000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4021.2392077445984,True
209,420000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4042.379040956497,True
210,422000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4063.717797756195,True
211,424000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4086.364649772644,True
212,426000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,4107.642708778381,True
