step,loss/policy,loss/value,loss/entropy,diagnostics/clipfrac,diagnostics/approx_kl,charts/steps,charts/sps
256,-0.016509049533245463,360.529733022054,2.197175403436025,0.0,4.6785794741784535e-05,256,73.59999736785898
512,-0.0020211299415677786,434.44190216064453,2.1941954692204795,0.0,0.0016479916327322524,512,83.85193326545733
768,-0.0044793616980314255,707.4737294514974,2.17885814110438,0.0022786458333333335,0.0034887975198216736,768,77.54627425140524
1024,-0.0010203910060226917,353.0873616536458,2.164098004500071,0.0,0.002325383781377847,1024,82.51066429159656
1280,0.007227940484881401,479.0331166585286,2.1373766660690308,0.032552083333333336,0.0035531585939073316,1280,80.61525097049488
1536,-0.01534192201991876,154.32570775349936,2.1202355225880942,0.0,0.0014295444610373427,1536,80.81818689875844
1792,0.010729356048007807,168.5101114908854,2.1307448546091714,0.0,0.000740705601250132,1792,83.13359386279218
2048,0.016340897418558598,197.25329462687174,2.111550251642863,0.0,0.0013231586393279333,2048,81.59180451100681
2304,0.001352691479648153,183.60335286458334,2.119608163833618,0.0,0.000732102373149246,2304,83.45739659078073
2560,-0.009196368356545767,409.7486750284831,2.1049369176228843,0.0,0.0017421664185045909,2560,81.89562787813841
2816,0.017653365697090823,142.75264994303384,2.0783387422561646,0.0,0.0010183141372787456,2816,82.3596578060121
3072,0.0007982722794016203,283.1948407491048,2.0684038400650024,0.0,0.0010271576660064359,3072,83.07547109083121
3328,-0.002286390711863836,140.42780939737955,2.0852367679278054,0.0,0.00023694400442764163,3328,81.67765272691949
3584,0.008718134835362434,35.43798700968424,2.085651397705078,0.0,0.00047323965312292177,3584,82.38110456099848
3840,0.006139473523944616,107.39652315775554,2.0550833543141684,0.0,0.0019765722390729934,3840,80.9427466768619
4096,0.00955260545015335,90.20513121287028,2.0356525182724,0.0,0.0010217845750351746,4096,81.5497540095597
4352,0.00227244656222562,71.38136863708496,2.056127647558848,0.0,0.0007115327559101085,4352,81.10000667198835
4608,0.0021767866176863513,54.13443501790365,2.0205376148223877,0.0,0.0006942310622738054,4608,80.92347034572177
4864,-0.012751260539516807,88.98193359375,2.0143112540245056,0.0,0.0004594285467950006,4864,81.25132795381757
5120,-0.005431576166301966,43.542219479878746,2.001650035381317,0.0,0.0005274644063320011,5120,80.50633807514339
