step,loss/policy,loss/value,loss/entropy,diagnostics/clipfrac,diagnostics/approx_kl,charts/steps,charts/sps
256,0.00041562551632523537,731.0941365559896,2.1972033182779946,0.0,1.6790630373482902e-05,256,124.09593604818207
512,0.010078980742643276,150.0179125467936,2.1970438361167908,0.0,4.883945803157985e-05,512,122.26502990263872
768,0.001880640707289179,421.0248311360677,2.19665120045344,0.0,5.767817492596805e-05,768,120.71005641497939
1024,-0.011165480595082045,131.77479616800943,2.196328063805898,0.0,6.386519332105915e-05,1024,120.04744065013381
1280,-0.004900807825227578,121.82250658671062,2.195309897263845,0.0,0.00016144232358783484,1280,119.64918891551223
1536,0.003949052498986323,695.4096984863281,2.192553381125132,0.0,0.00031862230389378965,1536,119.21569895350302
1792,-0.006957091313476364,400.9039993286133,2.185518721739451,0.0,0.000589195677700142,1792,118.12134311963572
2048,-0.0037738820537924767,176.42912673950195,2.1782536705334983,0.0,0.0007510622478245447,2048,117.87578144587864
2304,0.007470604653159778,384.75291951497394,2.1804071068763733,0.0,0.0004630192997865379,2304,117.87497213427248
2560,-0.003191519451017181,707.8298136393229,2.1682064731915793,0.0,0.00037804590344118577,2560,117.6694896563868
2816,0.008290256218363842,605.2943216959635,2.1582878629366555,0.0,0.0003709031637602796,2816,117.79354746043755
3072,-0.002061314803237716,432.96871693929035,2.1537505189577737,0.0,0.0005358666530810297,3072,117.57832619914448
3328,0.007249317752818267,531.9488220214844,2.1499860088030496,0.0,0.0009174582567842057,3328,117.17455392954002
3584,-0.007028172568728526,498.08484903971356,2.134049733479818,0.0,0.000420613243477419,3584,117.18386925584095
3840,0.002953684888780117,579.0428085327148,2.132357637087504,0.0,0.0005625110449424634,3840,116.84839008626224
4096,-0.003920499778663118,502.78538513183594,2.1400332848230996,0.0,0.0007027014022848258,4096,116.85757880938866
4352,0.01150720496661961,559.9953867594401,2.1295854449272156,0.00341796875,0.001767059196329986,4352,116.61529416045829
4608,0.002443609448770682,1428.3435872395833,2.0980957547823587,0.009602864583333334,0.0015128012649559726,4608,116.18034394789242
4864,0.006106111764286955,1679.2126566569011,2.0609159668286643,0.0021158854166666665,0.0010384641742954652,4864,115.66781165986231
5120,-0.008106945858647427,530.3698399861654,1.9911737143993378,0.0011393229166666667,0.0012720611218052607,5120,115.0772837325154
5376,-0.0033733591747780642,1182.2171630859375,1.9101244807243347,0.005859375,0.0021679860850175223,5376,114.72509857987677
5632,0.004484652696798245,1675.5965169270833,2.0028427243232727,0.0003255208333333333,0.0006246486833939949,5632,114.89858410256387
5888,0.005658729777981837,2117.687042236328,1.9923385779062908,0.0,0.0005237641647302856,5888,114.81913071610099
6144,-0.006083946830282609,2943.0396931966147,1.9856640100479126,0.00016276041666666666,0.0005745897942688316,6144,114.47211458044957
6400,-0.005529106594622135,1217.3566996256511,1.9676340023676555,0.004720052083333333,0.0010771057180439432,6400,113.7844385650678
6656,-0.006350094452500343,1419.5030110677083,1.9590584735075633,0.004069010416666667,0.0012427385566600908,6656,113.5611885705715
6912,-0.0014595410320907831,687.9789733886719,1.8356679280598958,0.049641927083333336,0.004737415418882544,6912,113.45023584053966
7168,-0.0026594948333998523,296.44996643066406,1.71970330675443,0.014973958333333334,0.0019490410243937124,7168,113.08062830174254
7424,-0.01150744641199708,506.5615412394206,1.628229409456253,0.043131510416666664,0.003992129825443651,7424,112.82383793569387
7680,-0.006463487943013509,1546.0622456868489,1.5025759041309357,0.001953125,0.0011508191819302738,7680,112.81015559056227
7936,0.010313686449080706,1033.7121836344402,1.61155766248703,0.0006510416666666666,0.0008206761073476324,7936,112.56521250642724
8192,-0.015393493619437018,1016.4349466959635,1.7227974633375804,0.03662109375,0.003044974097671608,8192,112.4599624445671
8448,-0.00818251771852374,2774.2984008789062,1.7040509184201558,0.0011393229166666667,0.0008224670503598949,8448,112.19967592202602
8704,0.007741386381288369,379.50196075439453,1.744291325410207,0.0,0.0006057555049968263,8704,112.05909430343307
8960,-0.013728845243652662,1412.9964803059895,1.769210159778595,0.01416015625,0.0024481615885936967,8960,112.02195039754119
9216,-0.0005116495303809643,437.2944107055664,1.7100523312886555,0.042154947916666664,0.004702611001751696,9216,111.99058227793296
9472,0.010501574026420712,94.12907028198242,1.6771197219689686,0.19222005208333334,0.011551874292005474,9472,111.75120937015686
9728,-0.006349384319037199,360.4644597371419,1.7058871984481812,0.06998697916666667,0.005264299727665882,9728,111.52691892323082
9984,0.0019251732155680656,40.91461785634359,1.713285932938258,0.06868489583333333,0.005892652329445506,9984,111.13861484772721
10240,0.020523784061272938,223.80382792154947,1.7509972751140594,0.042154947916666664,0.0036405596474651247,10240,110.93117155769843
