episode,env_step,episode_len,return_mean,return_sum,return_gini,iml_truth,iml_detected,iml_sanctions,iml_false_pos,iml_overturned,ia_penalty_sum,si_bonus_sum,condition,time_seconds,time_limit
40,82000,2000,10.400000000000013,52.000000000000064,0.20558659217877095,0,0,0,0,0,0.0,93.99999999999983,si,757.9835193157196,True
41,84000,2000,4.16,20.8,0.19615384615384612,0,0,0,0,0,0.0,12.799999999999992,si,777.2091240882874,True
42,86000,2000,3.12,15.6,0.19615384615384635,0,0,0,0,0,0.0,9.599999999999996,si,795.2841930389404,True
43,88000,2000,9.879999999999999,49.39999999999999,0.12388663967611335,0,0,0,0,0,0.0,30.400000000000034,si,815.4219701290131,True
44,90000,2000,2.08,10.4,0.06538461538461537,0,0,0,0,0,0.0,6.399999999999999,si,834.3672020435333,True
45,92000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,853.9748692512512,True
46,94000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,873.6268472671509,True
47,96000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,891.3292441368103,True
48,98000,2000,5.4399999999999995,27.2,0.1757352941176471,0,0,0,0,0,0.0,19.199999999999996,si,910.6275682449341,True
49,100000,2000,2.08,10.4,0.22884615384615392,0,0,0,0,0,0.0,6.399999999999999,si,929.7186553478241,True
50,102000,2000,29.759999999999998,148.79999999999998,0.478063851699279,0,0,0,0,0,0.0,402.8000000000001,si,949.4108262062073,True
51,104000,2000,54.31999999999997,271.59999999999985,0.3081436251410361,0,0,0,0,0,0.0,619.6000000000026,si,968.6666102409363,True
52,106000,2000,154.63999999999996,773.1999999999998,0.3167295942884605,0,0,0,0,0,0.0,2313.1999999999884,si,988.453271150589,True
53,108000,2000,339.32000000000085,1696.6000000000042,0.34610397265118564,0,0,0,0,0,0.0,5559.600000000058,si,1006.4430119991302,True
54,110000,2000,306.36000000000047,1531.8000000000025,0.315678436597824,0,0,0,0,0,0.0,4536.799999999961,si,1026.1859612464905,True
55,112000,2000,387.40000000000055,1937.0000000000027,0.18556530717604747,0,0,0,0,0,0.0,6358.000000000108,si,1045.768793106079,True
56,114000,2000,522.5200000000028,2612.600000000014,0.22698461302916528,0,0,0,0,0,0.0,8729.600000000079,si,1065.5468962192535,True
57,116000,2000,904.0000000000011,4520.0000000000055,0.34274336283185747,0,0,0,0,0,0.0,13634.000000000431,si,1084.9615111351013,True
58,118000,2000,753.8800000000059,3769.4000000000296,0.36022116953690597,0,0,0,0,0,0.0,12320.400000000313,si,1102.62233710289,True
59,120000,2000,789.199999999996,3945.99999999998,0.4487278962597787,0,0,0,0,0,0.0,12366.000000000582,si,1122.4566721916199,True
60,122000,2000,1519.039999999985,7595.199999999925,0.49830738706554945,0,0,0,0,0,0.0,24331.19999999924,si,1141.9195971488953,True
61,124000,2000,622.2800000000063,3111.4000000000315,0.2813013162446063,0,0,0,0,0,0.0,9612.400000000518,si,1161.4149160385132,True
62,126000,2000,1867.879999999958,9339.39999999979,0.3085408199502824,0,0,0,0,0,0.0,31672.39999999971,si,1180.7639253139496,True
63,128000,2000,1686.5199999999827,8432.599999999913,0.34744047063664607,0,0,0,0,0,0.0,28195.599999998612,si,1198.144364118576,True
64,130000,2000,1782.0799999999829,8910.399999999914,0.286658364861371,0,0,0,0,0,0.0,31856.39999999948,si,1217.415250301361,True
65,132000,2000,2875.1199999999917,14375.599999999959,0.4077422855393895,0,0,0,0,0,0.0,49875.59999999786,si,1237.3247590065002,True
66,134000,2000,3809.0399999999995,19045.199999999997,0.547305498649937,0,0,0,0,0,0.0,98861.19999999936,si,1257.4086382389069,True
67,136000,2000,3509.4000000000037,17547.00000000002,0.376096575917928,0,0,0,0,0,0.0,70929.99999999911,si,1277.10293507576,True
68,138000,2000,4355.6000000000495,21778.000000000247,0.26401623123085827,0,0,0,0,0,0.0,93564.00000000019,si,1296.8500740528107,True
69,140000,2000,4610.560000000018,23052.80000000009,0.2928593048819439,0,0,0,0,0,0.0,95100.80000000083,si,1314.7347881793976,True
70,142000,2000,3968.999999999984,19844.99999999992,0.497393229329824,0,0,0,0,0,0.0,88420.00000000063,si,1334.319539308548,True
71,144000,2000,4495.360000000039,22476.800000000192,0.5031661975138826,0,0,0,0,0,0.0,118208.79999999778,si,1354.1045172214508,True
72,146000,2000,2641.679999999966,13208.39999999983,0.5400987328226563,0,0,0,0,0,0.0,161898.40000000026,si,1373.7755761146545,True
73,148000,2000,5694.8000000000275,28474.00000000014,0.30561175769754056,0,0,0,0,0,0.0,165483.99999999645,si,1393.2886190414429,True
74,150000,2000,769.1199999999342,3845.599999999671,0.309918801120306,0,0,0,0,0,0.0,250425.60000000562,si,1411.309551000595,True
75,152000,2000,4073.0800000000613,20365.400000000307,0.22210753803534522,0,0,0,0,0,0.0,69110.39999999941,si,1431.113971233368,True
76,154000,2000,6691.080000000084,33455.400000000416,0.4289679364746848,0,0,0,0,0,0.0,171294.40000000354,si,1450.7039411067963,True
77,156000,2000,3484.3599999998346,17421.799999999173,0.23567937326077537,0,0,0,0,0,0.0,85570.80000000316,si,1470.6463432312012,True
78,158000,2000,-17499.559999999998,-87497.79999999999,0.3019721474642456,0,0,0,0,0,0.0,313347.1999999996,si,1490.3677260875702,True
79,160000,2000,-1979.1200000000001,-9895.6,0.6974079126875865,0,0,0,0,0,0.0,58.40000000000016,si,1507.5832669734955,True
80,162000,2000,9782.400000001544,48912.00000000772,0.2000672001277468,0,0,0,0,0,0.0,156831.99999997596,si,1526.5651140213013,True
81,164000,2000,7236.480000000805,36182.400000004025,0.3210625828791587,0,0,0,0,0,0.0,217384.3999999831,si,1547.0071060657501,True
82,166000,2000,722.2799999999966,3611.399999999983,0.2858621379607098,0,0,0,0,0,0.0,15012.400000001258,si,1566.9825642108917,True
83,168000,2000,7525.03999999997,37625.19999999985,0.3850570106804103,0,0,0,0,0,0.0,380547.2000000039,si,1586.4394381046295,True
84,170000,2000,2934.200000000091,14671.000000000457,0.3003348615492467,0,0,0,0,0,0.0,107332.0000000016,si,1606.0527122020721,True
85,172000,2000,7915.240000000253,39576.20000000126,0.28350280804105776,0,0,0,0,0,0.0,141543.20000001395,si,1624.2616760730743,True
86,174000,2000,237.3200000000191,1186.6000000000954,0.2541458352985595,0,0,0,0,0,0.0,3197.599999999483,si,1643.7179713249207,True
87,176000,2000,5142.760000000449,25713.800000002244,0.21841559530302135,0,0,0,0,0,0.0,74770.80000000565,si,1663.2372589111328,True
88,178000,2000,7702.360000000743,38511.800000003714,0.20392240269869322,0,0,0,0,0,0.0,112064.79999998676,si,1682.8777599334717,True
89,180000,2000,0.6,3.0,0.24,0,0,0,0,0,0.0,7.999999999999997,si,1702.2192142009735,True
90,182000,2000,239.640000000032,1198.20000000016,0.19999999999999996,0,0,0,0,0,0.0,3195.199999999458,si,1720.1063179969788,True
91,184000,2000,10023.16000000058,50115.8000000029,0.2028973719890126,0,0,0,0,0,0.0,145898.79999999396,si,1739.5600471496582,True
92,186000,2000,239.640000000032,1198.20000000016,0.19999999999999996,0,0,0,0,0,0.0,3195.199999999458,si,1759.2959883213043,True
93,188000,2000,10398.679999998543,51993.39999999272,0.24423675099396336,0,0,0,0,0,0.0,181700.40000002348,si,1778.5742621421814,True
94,190000,2000,10588.959999998653,52944.799999993265,0.20305248345154392,0,0,0,0,0,0.0,147550.80000001963,si,1798.1611042022705,True
95,192000,2000,236.20000000003137,1181.000000000157,0.20655654383735755,0,0,0,0,0,0.0,3271.999999999425,si,1816.3606190681458,True
96,194000,2000,154.08000000001252,770.4000000000626,0.19999999999999996,0,0,0,0,0,0.0,2054.3999999998473,si,1836.6189501285553,True
97,196000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1856.3525879383087,True
98,198000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1875.9558651447296,True
99,200000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1895.6261041164398,True
100,202000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1914.935189962387,True
101,204000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1932.9731800556183,True
102,206000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1953.0180041790009,True
103,208000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1973.0841782093048,True
104,210000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,1992.3827362060547,True
105,212000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2012.0748960971832,True
106,214000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2030.1531739234924,True
107,216000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2049.794272184372,True
108,218000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2069.3777961730957,True
109,220000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2089.3009581565857,True
110,222000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2109.840110063553,True
111,224000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,2127.5226740837097,True
112,226000,2000,4.680000000000002,23.400000000000013,0.39974707556117606,0,0,0,0,0,0.0,122.39999999999999,si,2147.3816072940826,True
113,228000,2000,4.0,20.0,0.13599999999999968,0,0,0,0,0,0.0,15.999999999999988,si,2167.231520175934,True
114,230000,2000,0.52,2.6,0.2615384615384617,0,0,0,0,0,0.0,1.6,si,2186.8827950954437,True
115,232000,2000,6.360000000000002,31.80000000000001,0.20195609650076096,0,0,0,0,0,0.0,82.79999999999995,si,2207.0671830177307,True
116,234000,2000,1.6800000000000002,8.4,0.19047619047619047,0,0,0,0,0,0.0,6.399999999999999,si,2227.094250202179,True
117,236000,2000,14.039999999999996,70.19999999999997,0.2615384615384615,0,0,0,0,0,0.0,43.200000000000095,si,2245.2369751930237,True
118,238000,2000,8.839999999999998,44.19999999999999,0.23076923076923084,0,0,0,0,0,0.0,27.20000000000002,si,2264.7004442214966,True
119,240000,2000,60.36000000000009,301.80000000000047,0.047978793903247,0,0,0,0,0,0.0,184.79999999999828,si,2284.9314341545105,True
120,242000,2000,10.919999999999998,54.59999999999999,0.10586080586080593,0,0,0,0,0,0.0,33.600000000000044,si,2304.3818480968475,True
121,244000,2000,0.12000000000000002,0.6000000000000001,0.19999999999999996,0,0,0,0,0,0.0,1.6,si,2323.888288259506,True
122,246000,2000,1.04,5.2,0.2615384615384617,0,0,0,0,0,0.0,3.2,si,2342.0191762447357,True
123,248000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2361.6534152030945,True
124,250000,2000,11.800000000000002,59.000000000000014,0.40000000000000013,0,0,0,0,0,0.0,163.9999999999999,si,2381.228898048401,True
125,252000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2402.580185174942,True
126,254000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2422.2554891109467,True
127,256000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2440.1072890758514,True
128,258000,2000,3.6399999999999992,18.199999999999996,0.40191754554170656,0,0,0,0,0,0.0,119.19999999999999,si,2459.551150083542,True
129,260000,2000,0.11999999999999997,0.5999999999999999,0.20000000000000018,0,0,0,0,0,0.0,1.6,si,2479.0844490528107,True
130,262000,2000,17.64,88.2,0.5878246062154107,0,0,0,0,0,0.0,245.1999999999999,si,2498.5742173194885,True
131,264000,2000,6.560000000000007,32.80000000000003,0.20516304347826075,0,0,0,0,0,0.0,90.79999999999987,si,2517.976053953171,True
132,266000,2000,23.000000000000007,115.00000000000003,0.3360470242468774,0,0,0,0,0,0.0,320.00000000000006,si,2537.386918067932,True
133,268000,2000,20.160000000000018,100.8000000000001,0.28987485779294664,0,0,0,0,0,0.0,262.7999999999999,si,2555.352646112442,True
134,270000,2000,19.680000000000025,98.40000000000012,0.3994339088593264,0,0,0,0,0,0.0,190.39999999999944,si,2574.7731902599335,True
135,272000,2000,7.7600000000000025,38.80000000000001,0.20781884212775048,0,0,0,0,0,0.0,90.79999999999998,si,2594.4292171001434,True
136,274000,2000,0.64,3.2,0.2935779816513764,0,0,0,0,0,0.0,3.2,si,2614.082588195801,True
137,276000,2000,0.52,2.6,0.2615384615384617,0,0,0,0,0,0.0,1.6,si,2633.4752061367035,True
138,278000,2000,6.7600000000000025,33.80000000000001,0.20424215642951848,0,0,0,0,0,0.0,82.79999999999997,si,2651.453586101532,True
139,280000,2000,5.2,26.0,0.09153846153846201,0,0,0,0,0,0.0,15.999999999999988,si,2671.215462207794,True
140,282000,2000,9.479999999999999,47.39999999999999,0.11012658227848093,0,0,0,0,0,0.0,30.40000000000003,si,2692.3975851535797,True
141,284000,2000,4.8,24.0,0.11749999999999994,0,0,0,0,0,0.0,15.999999999999988,si,2711.8495893478394,True
142,286000,2000,2.72,13.600000000000001,0.10735294117647065,0,0,0,0,0,0.0,9.599999999999996,si,2731.642431974411,True
143,288000,2000,7.919999999999999,39.599999999999994,0.08030303030303032,0,0,0,0,0,0.0,25.600000000000016,si,2749.645161151886,True
144,290000,2000,6.239999999999999,31.199999999999996,0.18525641025641026,0,0,0,0,0,0.0,19.2,si,2769.594892024994,True
145,292000,2000,5.719999999999999,28.599999999999994,0.10699300699300718,0,0,0,0,0,0.0,17.599999999999994,si,2789.631094932556,True
146,294000,2000,8.320000000000002,41.60000000000001,0.20446160446160455,0,0,0,0,0,0.0,87.6,si,2809.674168109894,True
147,296000,2000,4.92,24.599999999999998,0.16666666666666652,0,0,0,0,0,0.0,17.59999999999999,si,2830.2142510414124,True
148,298000,2000,6.76,33.8,0.20637605725439157,0,0,0,0,0,0.0,82.79999999999998,si,2850.36105632782,True
149,300000,2000,0.52,2.6,0.2615384615384615,0,0,0,0,0,0.0,1.6,si,2868.60298204422,True
150,302000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2889.067710161209,True
151,304000,2000,3.7600000000000016,18.800000000000008,0.40296200901481005,0,0,0,0,0,0.0,120.80000000000001,si,2909.5080881118774,True
152,306000,2000,0.11999999999999997,0.5999999999999999,0.20000000000000018,0,0,0,0,0,0.0,1.6,si,2929.6971130371094,True
153,308000,2000,0.23999999999999994,1.1999999999999997,0.3999999999999999,0,0,0,0,0,0.0,3.2,si,2950.209738969803,True
154,310000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,2969.0177340507507,True
155,312000,2000,2.7199999999999998,13.6,0.24264705882352966,0,0,0,0,0,0.0,9.599999999999996,si,2989.6802101135254,True
156,314000,2000,11.439999999999994,57.199999999999974,0.10699300699300696,0,0,0,0,0,0.0,35.20000000000005,si,3010.4581911563873,True
157,316000,2000,5.4399999999999995,27.199999999999996,0.16764705882352948,0,0,0,0,0,0.0,19.2,si,3030.925050020218,True
158,318000,2000,0.12000000000000002,0.6000000000000001,0.19999999999999996,0,0,0,0,0,0.0,1.6,si,3050.9757401943207,True
159,320000,2000,3.1199999999999997,15.599999999999998,0.1743589743589744,0,0,0,0,0,0.0,9.599999999999996,si,3069.08603310585,True
160,322000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3089.5649230480194,True
161,324000,2000,9.360000000000003,46.80000000000001,0.5424168694241689,0,0,0,0,0,0.0,198.8,si,3109.734610080719,True
162,326000,2000,11.560000000000006,57.800000000000026,0.4009232544720136,0,0,0,0,0,0.0,160.79999999999993,si,3129.781135082245,True
163,328000,2000,5.84,29.2,0.20368906455863023,0,0,0,0,0,0.0,81.19999999999997,si,3149.668766260147,True
164,330000,2000,17.4,87.0,0.28491315136476447,0,0,0,0,0,0.0,241.9999999999999,si,3169.6898243427277,True
165,332000,2000,15.560000000000008,77.80000000000004,0.33126777428528653,0,0,0,0,0,0.0,284.8,si,3187.5689311027527,True
166,334000,2000,7.88000000000001,39.40000000000005,0.39805429154244476,0,0,0,0,0,0.0,246.39999999999986,si,3207.645284175873,True
167,336000,2000,2.5200000000000022,12.600000000000012,0.317296962182269,0,0,0,0,0,0.0,209.5999999999999,si,3228.1892700195312,True
168,338000,2000,8.800000000000008,44.00000000000004,0.20969050160085412,0,0,0,0,0,0.0,93.99999999999983,si,3248.114589214325,True
169,340000,2000,1.28,6.4,0.26875000000000004,0,0,0,0,0,0.0,6.399999999999999,si,3268.838811159134,True
170,342000,2000,1.04,5.2,0.19615384615384635,0,0,0,0,0,0.0,3.2000000000000006,si,3286.9262981414795,True
171,344000,2000,0.76,3.8,0.4790697674418605,0,0,0,0,0,0.0,4.8,si,3306.8842391967773,True
172,346000,2000,12.600000000000003,63.000000000000014,0.20927723840345225,0,0,0,0,0,0.0,101.99999999999999,si,3327.221488237381,True
173,348000,2000,11.440000000000001,57.20000000000001,0.3999999999999999,0,0,0,0,0,0.0,159.2,si,3346.9448182582855,True
174,350000,2000,12.16,60.800000000000004,0.406959498003423,0,0,0,0,0,0.0,168.79999999999993,si,3366.6997520923615,True
175,352000,2000,5.320000000000005,26.600000000000023,0.40126702565726946,0,0,0,0,0,0.0,125.59999999999992,si,3384.835018157959,True
176,354000,2000,1.04,5.2,0.19615384615384635,0,0,0,0,0,0.0,3.2000000000000006,si,3405.131651163101,True
177,356000,2000,0.12000000000000002,0.6000000000000001,0.19999999999999996,0,0,0,0,0,0.0,1.6,si,3425.0503101348877,True
178,358000,2000,-3.3199999999999954,-16.599999999999977,0.5818756585879876,0,0,0,0,0,0.0,128.3999999999999,si,3444.96186709404,True
179,360000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3464.1477851867676,True
180,362000,2000,3.7600000000000016,18.800000000000008,0.4048937540244688,0,0,0,0,0,0.0,120.79999999999998,si,3483.9431731700897,True
181,364000,2000,4.4,22.0,0.12363636363636354,0,0,0,0,0,0.0,15.999999999999988,si,3501.733412027359,True
182,366000,2000,13.119999999999994,65.59999999999997,0.12286585365853697,0,0,0,0,0,0.0,41.60000000000009,si,3521.2662189006805,True
183,368000,2000,19.24000000000002,96.2000000000001,0.22278481012658213,0,0,0,0,0,0.0,121.19999999999962,si,3541.7767651081085,True
184,370000,2000,9.880000000000004,49.40000000000002,0.20726015557476218,0,0,0,0,0,0.0,92.39999999999992,si,3561.3885822296143,True
185,372000,2000,21.800000000000004,109.00000000000003,0.12036697247706463,0,0,0,0,0,0.0,68.00000000000014,si,3581.349415063858,True
186,374000,2000,17.400000000000013,87.00000000000007,0.2171784232365146,0,0,0,0,0,0.0,117.9999999999997,si,3599.3598001003265,True
187,376000,2000,34.00000000000003,170.00000000000014,0.07647058823529385,0,0,0,0,0,0.0,105.99999999999966,si,3619.214177131653,True
188,378000,2000,30.64000000000006,153.2000000000003,0.24255405132349983,0,0,0,0,0,0.0,157.19999999999882,si,3638.8457641601562,True
189,380000,2000,28.960000000000036,144.80000000000018,0.23932429778039688,0,0,0,0,0,0.0,150.79999999999933,si,3658.5438470840454,True
190,382000,2000,2.2,11.0,0.1763636363636365,0,0,0,0,0,0.0,7.999999999999998,si,3678.4671490192413,True
191,384000,2000,9.040000000000001,45.2,0.4030075187969926,0,0,0,0,0,0.0,135.2,si,3696.467929124832,True
192,386000,2000,0.23999999999999994,1.1999999999999997,0.3999999999999999,0,0,0,0,0,0.0,3.2000000000000006,si,3716.314739227295,True
193,388000,2000,2.120000000000002,10.600000000000009,0.5350887235260449,0,0,0,0,0,0.0,209.59999999999977,si,3736.0084190368652,True
194,390000,2000,6.360000000000001,31.800000000000008,0.20223145919929997,0,0,0,0,0,0.0,82.80000000000001,si,3755.9285621643066,True
195,392000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3775.8338181972504,True
196,394000,2000,24.96,124.80000000000001,0.45637366201751517,0,0,0,0,0,0.0,370.80000000000007,si,3795.771286010742,True
197,396000,2000,19.720000000000002,98.60000000000001,0.20509228861165818,0,0,0,0,0,0.0,251.59999999999977,si,3814.029845237732,True
198,398000,2000,21.920000000000005,109.60000000000002,0.28756729685739324,0,0,0,0,0,0.0,259.59999999999997,si,3834.9190471172333,True
199,400000,2000,19.280000000000012,96.40000000000006,0.5806025588113908,0,0,0,0,0,0.0,256.3999999999997,si,3854.8719322681427,True
200,402000,2000,2.16,10.8,0.19074074074074088,0,0,0,0,0,0.0,12.799999999999992,si,3874.9350271224976,True
201,404000,2000,2.2800000000000002,11.4,0.3111111111111111,0,0,0,0,0,0.0,14.39999999999999,si,3894.764274120331,True
202,406000,2000,3.6400000000000006,18.200000000000003,0.40191754554170656,0,0,0,0,0,0.0,119.2,si,3913.1912429332733,True
203,408000,2000,12.040000000000006,60.20000000000003,0.3840375586854463,0,0,0,0,0,0.0,167.19999999999985,si,3933.0044252872467,True
204,410000,2000,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,si,3952.892067193985,True
205,412000,2000,78.35999999999999,391.7999999999999,0.3494047286345088,0,0,0,0,0,0.0,1358.7999999999993,si,3972.6117012500763,True
206,414000,2000,208.24000000000015,1041.2000000000007,0.4588153080938875,0,0,0,0,0,0.0,4337.199999999995,si,3992.3071031570435,True
207,416000,2000,711.639999999998,3558.1999999999903,0.2512848435712247,0,0,0,0,0,0.0,16621.200000000128,si,4010.369648218155,True
208,418000,2000,679.6400000000001,3398.2000000000003,0.30134515906202686,0,0,0,0,0,0.0,17409.200000000077,si,4029.6997442245483,True
209,420000,2000,133.12000000000023,665.6000000000012,0.20225593893013816,0,0,0,0,0,0.0,1835.599999999997,si,4049.5054802894592,True
210,422000,2000,1599.5600000000202,7997.800000000101,0.24607538092893377,0,0,0,0,0,0.0,32740.799999999268,si,4069.247656106949,True
211,424000,2000,4713.120000000162,23565.60000000081,0.2458557833121071,0,0,0,0,0,0.0,65591.59999999574,si,4089.4306762218475,True
212,426000,2000,21.96000000000016,109.80000000000081,0.19999999999999996,0,0,0,0,0,0.0,292.7999999999985,si,4109.819677114487,True
213,428000,2000,4817.800000000237,24089.000000001182,0.20613260391011567,0,0,0,0,0,0.0,67113.99999999607,si,4128.473519086838,True
214,430000,2000,1.4400000000000004,7.200000000000002,0.19999999999999996,0,0,0,0,0,0.0,19.199999999999996,si,4149.022217273712,True
215,432000,2000,40.43999999999911,202.19999999999555,0.19999999999999996,0,0,0,0,0,0.0,539.2000000000118,si,4169.682862997055,True
